case;event;time
5522;Accepted-In Progress;03.05.2012-12:23:36
5522;Queued-Awaiting Assignment;03.05.2012-12:25:51
5522;Accepted-In Progress;04.05.2012-07:33:50
5522;Accepted-Assigned;04.05.2012-11:27:44
5522;Accepted-In Progress;04.05.2012-11:41:27
5522;Accepted-Wait - User;04.05.2012-11:42:24
5522;Completed-Resolved;10.05.2012-13:26:17
5522;Completed-Closed;10.05.2012-23:17:36
5523;Accepted-In Progress;03.05.2012-11:35:56
5523;Accepted-In Progress;03.05.2012-11:36:38
5523;Completed-In Call;03.05.2012-11:40:14
5524;Queued-Awaiting Assignment;03.05.2012-11:11:42
5524;Accepted-In Progress;03.05.2012-11:43:03
5524;Queued-Awaiting Assignment;03.05.2012-11:45:28
5524;Accepted-In Progress;03.05.2012-12:20:33
5524;Queued-Awaiting Assignment;03.05.2012-12:31:26
5524;Accepted-In Progress;03.05.2012-12:58:24
5524;Accepted-Assigned;03.05.2012-12:58:28
5524;Accepted-In Progress;03.05.2012-13:26:53
5524;Queued-Awaiting Assignment;03.05.2012-13:36:39
5524;Accepted-In Progress;03.05.2012-14:02:05
5524;Queued-Awaiting Assignment;03.05.2012-14:02:19
5524;Accepted-In Progress;04.05.2012-02:14:01
5524;Completed-Resolved;04.05.2012-02:22:07
5524;Completed-Closed;04.05.2012-23:04:25
5525;Queued-Awaiting Assignment;03.05.2012-11:09:07
5525;Accepted-In Progress;03.05.2012-11:40:45
5525;Accepted-Assigned;03.05.2012-11:40:47
5525;Accepted-In Progress;03.05.2012-11:55:02
5525;Completed-Resolved;03.05.2012-12:05:58
5525;Completed-Closed;10.05.2012-23:17:58
5526;Queued-Awaiting Assignment;03.05.2012-13:11:47
5526;Accepted-In Progress;03.05.2012-13:17:54
5526;Completed-Resolved;03.05.2012-13:20:51
5526;Queued-Awaiting Assignment;03.05.2012-13:26:17
5526;Accepted-In Progress;03.05.2012-13:26:46
5526;Accepted-In Progress;03.05.2012-13:27:42
5526;Queued-Awaiting Assignment;03.05.2012-13:29:06
5526;Accepted-In Progress;03.05.2012-13:33:04
5526;Accepted-Wait - User;03.05.2012-13:34:27
5526;Completed-Resolved;03.05.2012-14:09:48
5526;Completed-Closed;03.05.2012-23:02:57
5527;Queued-Awaiting Assignment;03.05.2012-13:16:47
5527;Accepted-In Progress;03.05.2012-13:21:21
5527;Completed-Resolved;03.05.2012-13:26:26
5527;Completed-Closed;10.05.2012-23:17:19
5528;Queued-Awaiting Assignment;03.05.2012-13:41:34
5528;Accepted-In Progress;03.05.2012-13:47:46
5528;Queued-Awaiting Assignment;03.05.2012-13:48:06
5528;Accepted-In Progress;03.05.2012-14:12:51
5528;Queued-Awaiting Assignment;03.05.2012-14:13:31
5528;Accepted-In Progress;03.05.2012-19:00:19
5528;Completed-Resolved;03.05.2012-19:35:42
5528;Completed-Closed;10.05.2012-23:17:08
5529;Queued-Awaiting Assignment;03.05.2012-13:48:24
5529;Accepted-In Progress;03.05.2012-14:20:38
5529;Queued-Awaiting Assignment;03.05.2012-14:20:51
5529;Accepted-In Progress;04.05.2012-04:40:07
5529;Completed-Resolved;04.05.2012-10:57:01
5529;Completed-Closed;11.05.2012-23:16:41
5530;Queued-Awaiting Assignment;03.05.2012-14:12:08
5530;Accepted-In Progress;03.05.2012-16:03:44
5530;Queued-Awaiting Assignment;03.05.2012-16:04:59
5530;Accepted-In Progress;03.05.2012-17:59:54
5530;Accepted-Wait - User;03.05.2012-20:56:31
5530;Completed-Resolved;04.05.2012-14:08:04
5530;Completed-Closed;04.05.2012-23:04:06
5531;Queued-Awaiting Assignment;03.05.2012-15:00:40
5531;Accepted-In Progress;04.05.2012-13:33:24
5531;Queued-Awaiting Assignment;04.05.2012-13:33:37
5531;Accepted-In Progress;07.05.2012-05:05:25
5531;Accepted-Assigned;07.05.2012-05:05:37
5531;Accepted-In Progress;07.05.2012-06:24:55
5531;Completed-Resolved;07.05.2012-06:30:35
5531;Completed-Closed;14.05.2012-23:20:19
5532;Queued-Awaiting Assignment;03.05.2012-15:02:01
5532;Accepted-In Progress;04.05.2012-12:13:12
5532;Accepted-Assigned;04.05.2012-12:13:22
5532;Accepted-In Progress;04.05.2012-12:17:50
5532;Completed-Resolved;04.05.2012-12:21:30
5532;Completed-Closed;04.05.2012-23:04:01
5533;Queued-Awaiting Assignment;03.05.2012-15:39:50
5533;Accepted-In Progress;04.05.2012-13:10:51
5533;Accepted-In Progress;04.05.2012-13:12:32
5533;Queued-Awaiting Assignment;04.05.2012-13:13:04
5533;Accepted-In Progress;04.05.2012-13:14:20
5533;Accepted-Assigned;04.05.2012-13:15:23
5533;Accepted-In Progress;04.05.2012-13:19:18
5533;Accepted-Wait - Implementation;04.05.2012-13:29:21
5533;Completed-Resolved;04.05.2012-14:00:32
5533;Completed-Closed;04.05.2012-23:03:58
5533;Completed-Closed;08.05.2012-22:20:57
5533;Accepted-In Progress;08.05.2012-22:20:58
5533;Accepted-In Progress;08.05.2012-22:24:09
5533;Queued-Awaiting Assignment;08.05.2012-22:25:21
5533;Accepted-In Progress;08.05.2012-22:27:52
5533;Accepted-Wait - Implementation;08.05.2012-22:41:07
5533;Accepted-Wait - User;08.05.2012-22:41:26
5533;Accepted-In Progress;10.05.2012-01:08:15
5533;Completed-Resolved;10.05.2012-01:08:19
5533;Completed-Closed;10.05.2012-23:16:37
5534;Queued-Awaiting Assignment;03.05.2012-16:04:06
5534;Accepted-In Progress;03.05.2012-16:24:45
5534;Queued-Awaiting Assignment;03.05.2012-16:26:27
5534;Accepted-In Progress;03.05.2012-16:31:20
5534;Accepted-Assigned;03.05.2012-16:31:43
5534;Accepted-In Progress;03.05.2012-16:55:55
5534;Completed-Resolved;03.05.2012-16:56:46
5534;Completed-Closed;03.05.2012-23:02:37
5535;Queued-Awaiting Assignment;03.05.2012-16:07:46
5535;Accepted-In Progress;04.05.2012-00:49:31
5535;Accepted-In Progress;04.05.2012-00:49:38
5535;Queued-Awaiting Assignment;04.05.2012-00:49:59
5535;Accepted-In Progress;05.05.2012-01:39:17
5535;Queued-Awaiting Assignment;05.05.2012-01:39:37
5535;Accepted-In Progress;11.05.2012-08:01:48
5535;Accepted-Assigned;11.05.2012-08:01:53
5535;Accepted-In Progress;11.05.2012-09:34:48
5535;Completed-Resolved;11.05.2012-09:43:58
5535;Completed-Closed;11.05.2012-23:16:28
5536;Queued-Awaiting Assignment;03.05.2012-20:49:07
5536;Accepted-In Progress;03.05.2012-23:45:52
5536;Accepted-In Progress;03.05.2012-23:46:07
5536;Accepted-Wait;03.05.2012-23:48:32
5536;Accepted-In Progress;04.05.2012-14:27:01
5536;Queued-Awaiting Assignment;04.05.2012-14:27:30
5536;Accepted-In Progress;04.05.2012-14:43:49
5536;Queued-Awaiting Assignment;04.05.2012-15:59:10
5536;Accepted-In Progress;04.05.2012-17:40:52
5536;Queued-Awaiting Assignment;04.05.2012-17:47:01
5536;Accepted-In Progress;04.05.2012-17:53:52
5536;Queued-Awaiting Assignment;04.05.2012-19:25:18
5536;Accepted-In Progress;05.05.2012-00:21:07
5536;Accepted-Assigned;05.05.2012-00:21:50
5536;Accepted-In Progress;07.05.2012-14:04:51
5536;Accepted-Wait;07.05.2012-14:05:17
5536;Accepted-Wait - User;07.05.2012-21:56:44
5536;Accepted-In Progress;08.05.2012-14:22:14
5536;Accepted-Wait;08.05.2012-14:39:32
5536;Accepted-In Progress;08.05.2012-18:24:05
5536;Completed-Resolved;08.05.2012-18:24:20
5536;Completed-Closed;08.05.2012-23:08:06
5537;Queued-Awaiting Assignment;03.05.2012-21:22:14
5537;Accepted-In Progress;03.05.2012-21:37:14
5537;Queued-Awaiting Assignment;03.05.2012-21:38:46
5537;Accepted-In Progress;04.05.2012-11:55:41
5537;Accepted-Assigned;04.05.2012-11:55:53
5537;Accepted-In Progress;04.05.2012-12:33:54
5537;Completed-Resolved;04.05.2012-12:36:36
5537;Completed-Closed;04.05.2012-23:03:32
5538;Queued-Awaiting Assignment;04.05.2012-02:14:18
5538;Accepted-In Progress;04.05.2012-03:28:55
5538;Completed-Resolved;04.05.2012-03:35:28
5538;Completed-Closed;11.05.2012-23:15:57
5539;Queued-Awaiting Assignment;04.05.2012-06:48:29
5539;Accepted-In Progress;04.05.2012-07:18:08
5539;Accepted-Assigned;04.05.2012-07:18:18
5539;Accepted-In Progress;08.05.2012-09:03:33
5539;Accepted-Wait - User;08.05.2012-09:07:45
5539;Accepted-In Progress;08.05.2012-09:13:31
5539;Completed-Resolved;08.05.2012-09:27:37
5539;Completed-Closed;15.05.2012-23:19:23
5540;Queued-Awaiting Assignment;04.05.2012-07:20:43
5540;Accepted-In Progress;04.05.2012-08:57:49
5540;Queued-Awaiting Assignment;04.05.2012-08:58:36
5540;Accepted-In Progress;04.05.2012-13:53:13
5540;Queued-Awaiting Assignment;04.05.2012-15:08:48
5540;Accepted-In Progress;07.05.2012-07:04:22
5540;Completed-Resolved;07.05.2012-07:05:07
5540;Completed-Closed;14.05.2012-23:19:55
5541;Queued-Awaiting Assignment;04.05.2012-07:21:51
5541;Accepted-In Progress;04.05.2012-07:48:53
5541;Queued-Awaiting Assignment;04.05.2012-07:49:06
5541;Accepted-In Progress;04.05.2012-08:17:16
5541;Completed-Resolved;04.05.2012-08:28:04
5541;Completed-Closed;11.05.2012-23:15:26
5542;Queued-Awaiting Assignment;04.05.2012-07:45:08
5542;Accepted-In Progress;04.05.2012-09:07:07
5542;Completed-Resolved;04.05.2012-09:09:04
5542;Accepted-In Progress;04.05.2012-12:05:57
5542;Accepted-Wait - User;04.05.2012-14:36:58
5542;Completed-Resolved;08.05.2012-09:05:24
5543;Queued-Awaiting Assignment;04.05.2012-07:57:38
5543;Accepted-In Progress;04.05.2012-09:09:18
5543;Completed-Resolved;04.05.2012-09:14:26
5543;Queued-Awaiting Assignment;04.05.2012-12:28:48
5543;Accepted-In Progress;04.05.2012-12:41:05
5543;Accepted-Assigned;04.05.2012-12:41:29
5543;Accepted-In Progress;04.05.2012-12:42:33
5543;Completed-Resolved;04.05.2012-12:48:53
5543;Completed-Closed;11.05.2012-23:15:15
5544;Queued-Awaiting Assignment;04.05.2012-08:14:13
5544;Accepted-In Progress;04.05.2012-09:20:10
5544;Accepted-Assigned;04.05.2012-09:31:01
5544;Accepted-In Progress;04.05.2012-09:42:07
5544;Accepted-In Progress;04.05.2012-09:43:02
5544;Accepted-In Progress;04.05.2012-09:49:14
5544;Completed-Resolved;04.05.2012-09:51:41
5544;Completed-Closed;11.05.2012-23:15:09
5545;Queued-Awaiting Assignment;04.05.2012-08:33:35
5545;Accepted-In Progress;04.05.2012-08:58:51
5545;Queued-Awaiting Assignment;04.05.2012-08:59:16
5545;Accepted-In Progress;07.05.2012-00:17:13
5545;Completed-Resolved;08.05.2012-07:19:48
5545;Completed-Closed;15.05.2012-23:19:13
5546;Queued-Awaiting Assignment;04.05.2012-08:58:46
5546;Accepted-In Progress;04.05.2012-09:35:51
5546;Queued-Awaiting Assignment;04.05.2012-09:36:07
5546;Accepted-In Progress;04.05.2012-10:27:56
5546;Queued-Awaiting Assignment;04.05.2012-10:47:30
5546;Accepted-In Progress;04.05.2012-11:04:40
5546;Queued-Awaiting Assignment;04.05.2012-11:07:34
5546;Accepted-In Progress;07.05.2012-07:40:24
5546;Accepted-Assigned;07.05.2012-07:40:39
5546;Accepted-In Progress;07.05.2012-14:56:45
5546;Accepted-Wait - User;07.05.2012-14:58:28
5546;Accepted-In Progress;11.05.2012-14:34:36
5546;Accepted-Wait - Vendor;11.05.2012-14:48:35
5546;Accepted-In Progress;14.05.2012-09:10:51
5546;Completed-Resolved;14.05.2012-09:18:14
5546;Completed-Closed;21.05.2012-23:23:23
5547;Accepted-In Progress;03.05.2012-10:53:57
5547;Accepted-In Progress;03.05.2012-10:54:11
5547;Queued-Awaiting Assignment;03.05.2012-10:57:19
5547;Accepted-In Progress;03.05.2012-11:37:31
5547;Queued-Awaiting Assignment;03.05.2012-11:38:19
5547;Accepted-In Progress;03.05.2012-14:37:57
5547;Accepted-Wait;03.05.2012-14:38:01
5547;Completed-Resolved;04.05.2012-08:31:21
5547;Completed-Closed;11.05.2012-23:16:57
5548;Accepted-In Progress;03.05.2012-11:07:41
5548;Accepted-In Progress;03.05.2012-11:19:19
5548;Queued-Awaiting Assignment;03.05.2012-11:23:02
5548;Accepted-In Progress;03.05.2012-11:32:10
5548;Queued-Awaiting Assignment;03.05.2012-11:39:08
5548;Accepted-In Progress;03.05.2012-11:56:35
5548;Completed-Resolved;03.05.2012-12:13:28
5548;Completed-Closed;10.05.2012-23:17:58
5549;Accepted-In Progress;03.05.2012-11:46:34
5549;Accepted-In Progress;03.05.2012-11:46:40
5549;Completed-In Call;03.05.2012-12:04:07
5550;Accepted-In Progress;03.05.2012-12:34:32
5550;Accepted-In Progress;03.05.2012-12:37:05
5550;Accepted-In Progress;03.05.2012-12:41:23
5550;Completed-In Call;03.05.2012-12:52:21
5551;Accepted-In Progress;03.05.2012-11:44:37
5551;Accepted-In Progress;03.05.2012-11:45:06
5551;Completed-In Call;03.05.2012-11:51:30
5552;Accepted-In Progress;03.05.2012-12:16:24
5552;Accepted-In Progress;03.05.2012-12:16:33
5552;Completed-In Call;03.05.2012-12:17:47
5553;Accepted-In Progress;03.05.2012-11:53:14
5553;Accepted-In Progress;03.05.2012-12:05:48
5553;Completed-In Call;03.05.2012-12:06:38
5554;Accepted-In Progress;03.05.2012-13:00:05
5554;Accepted-In Progress;03.05.2012-13:04:20
5554;Completed-In Call;03.05.2012-13:05:19
5555;Accepted-In Progress;03.05.2012-10:57:21
5555;Accepted-In Progress;03.05.2012-10:58:22
5555;Accepted-Wait - User;03.05.2012-10:58:30
5555;Completed-Resolved;03.05.2012-11:01:13
5555;Completed-Closed;10.05.2012-23:18:01
5556;Accepted-In Progress;03.05.2012-11:01:17
5556;Accepted-Wait - User;03.05.2012-11:03:05
5556;Accepted-Wait - User;03.05.2012-11:03:10
5556;Completed-Resolved;03.05.2012-11:05:16
5556;Completed-Closed;10.05.2012-23:18:00
5557;Accepted-In Progress;03.05.2012-11:09:34
5557;Accepted-In Progress;03.05.2012-11:11:22
5557;Completed-Resolved;03.05.2012-11:12:05
5557;Completed-Closed;10.05.2012-23:17:57
5558;Accepted-In Progress;03.05.2012-11:06:03
5558;Accepted-In Progress;03.05.2012-11:06:25
5558;Completed-Resolved;03.05.2012-11:06:56
5558;Completed-Closed;10.05.2012-23:17:59
5559;Accepted-In Progress;03.05.2012-11:16:36
5559;Accepted-In Progress;03.05.2012-11:16:50
5559;Completed-Resolved;03.05.2012-11:17:01
5559;Completed-Closed;10.05.2012-23:17:55
5560;Accepted-In Progress;03.05.2012-11:21:26
5560;Accepted-In Progress;03.05.2012-11:23:24
5560;Queued-Awaiting Assignment;03.05.2012-11:26:24
5560;Queued-Awaiting Assignment;03.05.2012-11:26:25
5560;Accepted-In Progress;03.05.2012-11:41:14
5560;Queued-Awaiting Assignment;03.05.2012-11:55:38
5560;Accepted-In Progress;03.05.2012-12:16:59
5560;Completed-Resolved;03.05.2012-14:34:40
5560;Completed-Closed;10.05.2012-23:17:54
5561;Accepted-In Progress;03.05.2012-11:52:58
5561;Accepted-In Progress;03.05.2012-11:53:22
5561;Completed-In Call;03.05.2012-11:58:12
5562;Accepted-In Progress;03.05.2012-11:59:00
5562;Accepted-In Progress;03.05.2012-11:59:59
5562;Completed-In Call;03.05.2012-12:00:32
5563;Accepted-In Progress;03.05.2012-11:04:45
5563;Accepted-In Progress;03.05.2012-11:07:27
5563;Completed-In Call;03.05.2012-11:27:13
5564;Accepted-In Progress;03.05.2012-11:02:34
5564;Accepted-In Progress;03.05.2012-11:02:42
5564;Accepted-Wait - User;03.05.2012-11:10:05
5564;Completed-Resolved;03.05.2012-11:16:43
5564;Completed-Closed;10.05.2012-23:17:59
5565;Accepted-In Progress;03.05.2012-10:56:33
5565;Accepted-In Progress;03.05.2012-10:57:40
5565;Completed-Resolved;03.05.2012-10:59:36
5565;Completed-Closed;10.05.2012-23:18:02
5566;Accepted-In Progress;03.05.2012-12:13:10
5566;Accepted-In Progress;03.05.2012-12:14:23
5566;Completed-In Call;03.05.2012-12:21:51
5567;Accepted-In Progress;03.05.2012-11:10:59
5567;Accepted-In Progress;03.05.2012-11:11:07
5567;Accepted-Wait - User;03.05.2012-11:15:23
5567;Completed-Resolved;03.05.2012-13:13:16
5567;Completed-Closed;10.05.2012-23:17:57
5568;Accepted-In Progress;03.05.2012-12:10:02
5568;Accepted-In Progress;03.05.2012-12:14:06
5568;Queued-Awaiting Assignment;03.05.2012-12:14:43
5568;Queued-Awaiting Assignment;03.05.2012-12:33:14
5568;Completed-Resolved;09.05.2012-09:33:07
5568;Completed-Closed;09.05.2012-23:10:19
5569;Accepted-In Progress;03.05.2012-11:10:06
5569;Accepted-In Progress;03.05.2012-11:10:50
5569;Completed-In Call;03.05.2012-11:14:14
5570;Accepted-In Progress;03.05.2012-11:28:19
5570;Accepted-In Progress;03.05.2012-11:29:27
5570;Queued-Awaiting Assignment;03.05.2012-11:53:01
5570;Accepted-In Progress;03.05.2012-11:53:04
5570;Completed-Resolved;03.05.2012-11:53:57
5570;Completed-Closed;03.05.2012-23:03:10
5571;Accepted-In Progress;03.05.2012-12:03:53
5571;Accepted-In Progress;03.05.2012-12:06:13
5571;Completed-In Call;03.05.2012-12:21:04
5572;Accepted-In Progress;03.05.2012-11:38:44
5572;Accepted-In Progress;03.05.2012-11:43:22
5572;Completed-Resolved;03.05.2012-11:48:35
5572;Accepted-In Progress;03.05.2012-12:09:13
5572;Completed-Resolved;03.05.2012-12:11:01
5572;Completed-Closed;10.05.2012-23:17:46
5573;Accepted-In Progress;03.05.2012-11:56:55
5573;Accepted-In Progress;03.05.2012-12:03:20
5573;Queued-Awaiting Assignment;03.05.2012-12:06:30
5573;Accepted-In Progress;03.05.2012-12:18:51
5573;Queued-Awaiting Assignment;03.05.2012-12:19:16
5573;Accepted-In Progress;03.05.2012-12:21:59
5573;Completed-Resolved;03.05.2012-15:14:18
5573;Completed-Closed;10.05.2012-23:17:42
5574;Accepted-In Progress;03.05.2012-11:58:39
5574;Accepted-In Progress;03.05.2012-11:58:49
5574;Completed-In Call;03.05.2012-12:00:03
5575;Accepted-In Progress;03.05.2012-12:05:18
5575;Accepted-In Progress;03.05.2012-12:07:39
5575;Completed-In Call;03.05.2012-12:09:13
5576;Accepted-In Progress;03.05.2012-12:03:45
5576;Accepted-In Progress;03.05.2012-12:03:52
5576;Accepted-Wait - User;03.05.2012-12:06:46
5576;Completed-Resolved;04.05.2012-05:03:03
5576;Completed-Closed;04.05.2012-05:03:04
5577;Accepted-In Progress;03.05.2012-12:08:20
5577;Accepted-In Progress;03.05.2012-12:13:53
5577;Queued-Awaiting Assignment;03.05.2012-12:14:39
5577;Accepted-In Progress;03.05.2012-12:38:22
5577;Accepted-Wait;03.05.2012-12:39:39
5577;Completed-Resolved;04.05.2012-06:17:41
5577;Completed-Closed;11.05.2012-23:16:53
5578;Accepted-In Progress;03.05.2012-11:33:54
5578;Accepted-In Progress;03.05.2012-11:34:46
5578;Completed-Resolved;03.05.2012-11:38:47
5578;Completed-Closed;10.05.2012-23:17:46
5579;Accepted-In Progress;03.05.2012-12:02:22
5579;Accepted-In Progress;03.05.2012-12:02:56
5579;Completed-In Call;03.05.2012-12:12:11
5580;Accepted-In Progress;03.05.2012-11:55:52
5580;Accepted-In Progress;03.05.2012-11:56:34
5580;Queued-Awaiting Assignment;03.05.2012-11:56:42
5580;Accepted-In Progress;03.05.2012-12:02:23
5580;Accepted-Wait - User;04.05.2012-07:24:43
5580;Completed-Resolved;07.05.2012-08:46:16
5580;Completed-Closed;14.05.2012-23:20:29
5581;Accepted-In Progress;03.05.2012-11:25:41
5581;Accepted-In Progress;03.05.2012-11:25:55
5581;Queued-Awaiting Assignment;03.05.2012-11:28:46
5581;Accepted-In Progress;04.05.2012-06:52:03
5581;Queued-Awaiting Assignment;04.05.2012-06:52:43
5581;Accepted-In Progress;04.05.2012-08:26:52
5581;Accepted-Wait;04.05.2012-08:28:48
5581;Accepted-Assigned;04.05.2012-12:31:17
5581;Accepted-Assigned;07.05.2012-06:52:44
5581;Accepted-In Progress;08.05.2012-12:12:32
5581;Accepted-Assigned;08.05.2012-12:13:30
5581;Accepted-In Progress;10.05.2012-14:52:42
5581;Completed-Resolved;10.05.2012-14:58:07
5581;Completed-Closed;10.05.2012-23:17:48
5582;Accepted-In Progress;03.05.2012-11:29:03
5582;Accepted-In Progress;03.05.2012-11:29:39
5582;Accepted-Wait;03.05.2012-11:30:49
5582;Accepted-Wait - User;03.05.2012-13:12:18
5582;Completed-Resolved;03.05.2012-14:00:31
5582;Completed-Closed;03.05.2012-23:03:10
5583;Accepted-In Progress;03.05.2012-11:36:56
5583;Accepted-In Progress;03.05.2012-11:41:20
5583;Completed-In Call;03.05.2012-11:56:17
5584;Accepted-In Progress;03.05.2012-11:56:33
5584;Accepted-In Progress;03.05.2012-11:56:53
5584;Accepted-Wait - User;03.05.2012-11:58:23
5584;Accepted-In Progress;08.05.2012-11:53:22
5584;Completed-Resolved;08.05.2012-11:53:32
5584;Completed-Closed;15.05.2012-23:19:41
5585;Accepted-In Progress;03.05.2012-11:58:26
5585;Accepted-In Progress;03.05.2012-12:00:19
5585;Completed-Resolved;03.05.2012-12:09:22
5585;Completed-Closed;10.05.2012-23:17:42
5586;Accepted-In Progress;03.05.2012-11:36:48
5586;Accepted-In Progress;03.05.2012-11:37:05
5586;Completed-Resolved;03.05.2012-11:46:38
5586;Completed-Closed;10.05.2012-23:17:46
5587;Accepted-In Progress;03.05.2012-12:00:48
5587;Accepted-In Progress;03.05.2012-12:01:41
5587;Completed-Resolved;03.05.2012-12:13:10
5587;Completed-Closed;10.05.2012-23:17:41
5588;Accepted-In Progress;03.05.2012-12:23:27
5588;Accepted-In Progress;03.05.2012-12:23:51
5588;Queued-Awaiting Assignment;03.05.2012-12:30:20
5588;Accepted-In Progress;03.05.2012-12:39:54
5588;Accepted-Assigned;03.05.2012-12:40:01
5588;Accepted-In Progress;03.05.2012-13:19:37
5588;Accepted-Assigned;03.05.2012-13:21:00
5588;Accepted-In Progress;03.05.2012-13:26:52
5588;Accepted-Wait - User;03.05.2012-13:27:24
5588;Completed-Resolved;04.05.2012-08:43:01
5588;Completed-Closed;11.05.2012-23:16:51
5589;Accepted-In Progress;03.05.2012-11:28:08
5589;Accepted-In Progress;03.05.2012-11:28:18
5589;Completed-In Call;03.05.2012-11:34:51
5590;Accepted-In Progress;03.05.2012-11:27:51
5590;Accepted-In Progress;03.05.2012-11:28:30
5590;Queued-Awaiting Assignment;03.05.2012-11:33:57
5590;Queued-Awaiting Assignment;03.05.2012-11:33:58
5590;Accepted-In Progress;03.05.2012-11:56:33
5590;Completed-Resolved;03.05.2012-12:21:00
5590;Completed-Closed;10.05.2012-23:17:47
5591;Accepted-In Progress;03.05.2012-11:50:37
5591;Accepted-In Progress;03.05.2012-11:51:17
5591;Accepted-Wait - User;03.05.2012-11:55:58
5591;Completed-Resolved;03.05.2012-14:33:01
5591;Completed-Closed;10.05.2012-23:17:43
5592;Accepted-In Progress;03.05.2012-12:51:13
