case_id;activity;time;Resource
4196;Resolve ticket;19.04.2013-07:07:44;Value 6
4196;Closed;04.05.2013-07:08:00;Value 3
4197;Assign seriousness;26.06.2012-08:11:31;Value 1
4197;Take in charge ticket;26.06.2012-11:58:49;Value 4
4197;Resolve ticket;29.06.2012-08:30:47;Value 4
4197;Closed;11.08.2012-08:20:47;Value 5
4198;Assign seriousness;15.02.2011-10:50:35;Value 8
4198;Take in charge ticket;15.02.2011-10:50:58;Value 8
4198;Resolve ticket;15.02.2011-11:25:12;Value 8
4198;Closed;15.04.2011-10:00:27;Value 5
4199;Assign seriousness;22.02.2011-17:15:08;Value 13
4199;Take in charge ticket;23.02.2011-13:31:04;Value 13
4199;Resolve ticket;14.03.2011-14:07:10;Value 8
4199;Closed;13.04.2011-13:07:31;Value 5
4200;Assign seriousness;27.02.2012-13:38:13;Value 1
4200;Take in charge ticket;27.02.2012-13:38:22;Value 1
4200;Resolve ticket;27.02.2012-14:02:15;Value 1
4200;Closed;31.03.2012-12:40:52;Value 5
4201;Assign seriousness;21.03.2012-13:26:57;Value 4
4201;Take in charge ticket;27.03.2012-07:52:25;Value 9
4201;Resolve ticket;27.03.2012-09:06:59;Value 9
4201;Closed;28.04.2012-12:30:42;Value 5
4202;Assign seriousness;18.10.2010-08:54:15;Value 15
4202;Take in charge ticket;26.10.2010-09:50:38;Value 15
4202;Resolve ticket;26.10.2010-09:51:30;Value 15
4202;Closed;02.12.2010-10:00:30;Value 5
4203;Assign seriousness;28.12.2011-16:18:12;Value 1
4203;Resolve ticket;30.12.2011-08:43:08;Value 1
4203;Resolve ticket;30.12.2011-08:43:08;Value 1
4203;Closed;12.02.2012-16:20:25;Value 5
4204;Assign seriousness;05.04.2012-14:38:29;Value 1
4204;Take in charge ticket;06.04.2012-10:43:15;Value 2
4204;Resolve ticket;06.04.2012-12:48:18;Value 2
4204;Closed;23.05.2012-14:40:18;Value 5
4205;Assign seriousness;25.02.2013-09:13:28;Value 4
4205;Take in charge ticket;13.03.2013-08:28:38;Value 2
4205;Resolve ticket;13.03.2013-09:12:59;Value 4
4205;Closed;28.03.2013-09:13:12;Value 3
4206;Insert ticket;19.02.2010-13:43:46;Value 5
4206;Assign seriousness;26.02.2010-10:35:39;Value 2
4206;Assign seriousness;05.03.2010-12:29:12;Value 16
4206;Take in charge ticket;05.03.2010-12:29:30;Value 16
4206;Wait;05.03.2010-13:28:44;Value 16
4206;Take in charge ticket;08.03.2010-13:28:09;Value 16
4206;Resolve ticket;08.03.2010-13:28:16;Value 16
4206;Closed;23.03.2010-13:28:34;Value 5
4207;Assign seriousness;08.05.2012-16:11:09;Value 1
4207;Take in charge ticket;09.05.2012-07:05:55;Value 2
4207;Resolve ticket;09.05.2012-09:31:48;Value 2
4207;Closed;23.06.2012-16:00:37;Value 5
4208;Assign seriousness;27.05.2011-07:26:35;Value 2
4208;Take in charge ticket;27.05.2011-07:26:44;Value 2
4208;Resolve ticket;27.05.2011-07:50:13;Value 2
4208;Closed;01.07.2011-07:30:25;Value 5
4209;Assign seriousness;19.10.2011-15:04:22;Value 1
4209;Take in charge ticket;19.10.2011-15:23:37;Value 17
4209;Resolve ticket;19.10.2011-15:28:28;Value 17
4209;Closed;17.12.2011-16:10:39;Value 5
4210;Assign seriousness;16.02.2012-16:13:24;Value 13
4210;Take in charge ticket;17.02.2012-08:50:03;Value 13
4210;Resolve ticket;29.02.2012-09:58:35;Value 13
4210;Closed;30.03.2012-08:59:08;Value 5
4211;Assign seriousness;10.05.2013-10:11:17;Value 14
4211;Take in charge ticket;10.05.2013-10:14:15;Value 14
4211;Resolve ticket;19.06.2013-09:07:15;Value 14
4211;Closed;04.07.2013-09:07:25;Value 3
4212;Assign seriousness;08.07.2011-14:11:18;Value 9
4212;Assign seriousness;13.07.2011-09:14:47;Value 2
4212;Take in charge ticket;13.07.2011-16:20:23;Value 7
4212;Resolve ticket;19.07.2011-07:36:21;Value 10
4212;Resolve ticket;19.07.2011-07:36:23;Value 10
4212;Closed;10.08.2011-14:20:31;Value 5
4213;Assign seriousness;19.03.2012-14:51:20;Value 1
4213;Take in charge ticket;20.03.2012-13:54:34;Value 1
4213;Resolve ticket;20.03.2012-15:19:09;Value 1
4213;Closed;19.04.2012-14:00:20;Value 5
4214;Assign seriousness;16.02.2012-16:04:39;Value 13
4214;Assign seriousness;17.02.2012-08:38:07;Value 2
4214;Resolve ticket;17.02.2012-09:01:26;Value 2
4214;Closed;31.03.2012-15:10:33;Value 5
4215;Assign seriousness;03.05.2012-12:23:40;Value 1
4215;Take in charge ticket;04.05.2012-15:49:32;Value 2
4215;Resolve ticket;04.05.2012-15:59:00;Value 2
4215;Closed;05.06.2012-12:30:38;Value 5
4216;Assign seriousness;20.10.2010-15:18:48;Value 2
4216;Take in charge ticket;05.11.2010-09:17:37;Value 2
4216;Resolve ticket;05.11.2010-09:19:05;Value 2
4216;Closed;20.11.2010-09:19:20;Value 5
4217;Assign seriousness;04.07.2011-13:58:03;Value 2
4217;Take in charge ticket;04.07.2011-13:58:26;Value 2
4217;Resolve ticket;04.07.2011-14:58:53;Value 2
4217;Closed;04.08.2011-14:00:28;Value 5
4218;Assign seriousness;23.06.2011-15:00:23;Value 8
4218;Assign seriousness;23.06.2011-15:00:41;Value 8
4218;Take in charge ticket;29.06.2011-07:51:17;Value 13
4218;Wait;05.07.2011-14:11:13;Value 13
4218;Resolve ticket;29.07.2011-12:08:25;Value 13
4218;Closed;19.08.2011-13:10:34;Value 5
4219;Assign seriousness;16.07.2012-15:48:14;Value 13
4219;Take in charge ticket;16.07.2012-15:48:26;Value 13
4219;Resolve ticket;16.07.2012-15:50:27;Value 13
4219;Closed;01.09.2012-08:13:21;Value 5
4220;Assign seriousness;13.02.2012-15:04:30;Value 9
4220;Take in charge ticket;13.02.2012-15:04:39;Value 9
4220;Wait;13.02.2012-15:04:51;Value 9
4220;Resolve ticket;28.02.2012-11:00:29;Value 9
4220;Closed;30.03.2012-10:10:24;Value 5
4221;Assign seriousness;17.04.2012-15:39:42;Value 1
4221;Take in charge ticket;23.04.2012-08:24:36;Value 13
4221;Wait;26.04.2012-10:14:57;Value 13
4221;Resolve ticket;03.05.2012-15:47:50;Value 13
4221;Closed;26.05.2012-12:10:30;Value 5
4222;Assign seriousness;11.03.2010-08:06:12;Value 2
4222;Assign seriousness;11.03.2010-08:06:24;Value 2
4222;Take in charge ticket;11.03.2010-08:06:33;Value 2
4222;Resolve ticket;12.03.2010-14:33:52;Value 2
4222;Closed;13.04.2010-07:10:28;Value 5
4223;Assign seriousness;14.02.2011-09:47:22;Value 8
4223;Take in charge ticket;14.02.2011-09:47:57;Value 8
4223;Resolve ticket;14.02.2011-14:15:52;Value 21
4223;Closed;03.04.2011-08:51:00;Value 5
4224;Assign seriousness;24.09.2010-10:35:03;Value 9
4224;Take in charge ticket;24.09.2010-12:54:42;Value 12
4224;Resolve ticket;24.09.2010-13:03:16;Value 12
4224;Resolve ticket;24.09.2010-13:03:16;Value 12
4224;Resolve ticket;24.09.2010-13:18:22;Value 2
4224;Take in charge ticket;24.09.2010-13:49:46;Value 12
4224;Resolve ticket;30.09.2010-09:10:51;Value 12
4224;Closed;07.11.2010-11:40:47;Value 5
4225;Assign seriousness;28.02.2011-11:53:20;Value 15
4225;Take in charge ticket;28.02.2011-11:56:31;Value 15
4225;Resolve ticket;01.03.2011-14:45:27;Value 15
4225;Closed;06.04.2011-11:00:30;Value 5
4226;Assign seriousness;30.11.2010-11:01:26;Value 2
4226;Take in charge ticket;02.12.2010-11:20:09;Value 14
4226;Resolve ticket;02.12.2010-11:20:18;Value 14
4226;Closed;01.01.2011-11:10:24;Value 5
4226;Closed;01.01.2011-11:10:24;Value 5
4227;Assign seriousness;21.09.2011-09:19:22;Value 1
4227;Take in charge ticket;21.09.2011-15:59:13;Value 13
4227;Take in charge ticket;06.10.2011-13:53:50;Value 2
4227;Wait;06.10.2011-14:30:49;Value 2
4227;Resolve ticket;19.10.2011-08:05:13;Value 2
4227;Closed;03.11.2011-09:05:26;Value 5
4228;Assign seriousness;16.12.2010-09:03:01;Value 8
4228;Take in charge ticket;16.12.2010-11:21:39;Value 2
4228;Resolve ticket;18.01.2011-10:06:04;Value 2
4228;Closed;02.02.2011-10:06:28;Value 5
4229;Assign seriousness;05.06.2012-15:44:38;Value 1
4229;Take in charge ticket;06.06.2012-07:01:59;Value 2
4229;Wait;18.06.2012-13:39:39;Value 2
4229;Resolve ticket;12.07.2012-08:49:20;Value 2
4229;Closed;27.07.2012-08:49:28;Value 5
4230;Assign seriousness;22.08.2011-13:59:31;Value 13
4230;Resolve ticket;22.08.2011-14:00:59;Value 9
4230;Closed;22.09.2011-14:00:15;Value 5
4231;Assign seriousness;13.12.2011-14:07:18;Value 1
4231;Take in charge ticket;14.12.2011-16:14:41;Value 2
4231;Resolve ticket;20.12.2011-17:01:50;Value 2
4231;Closed;25.01.2012-14:10:46;Value 5
4232;Assign seriousness;02.04.2012-13:33:49;Value 1
4232;Take in charge ticket;03.04.2012-07:17:30;Value 6
4232;Resolve ticket;05.04.2012-16:05:22;Value 12
4232;Closed;31.05.2012-13:40:25;Value 5
4233;Assign seriousness;10.11.2011-10:44:55;Value 4
4233;Take in charge ticket;18.11.2011-14:13:26;Value 4
4233;Resolve ticket;07.12.2011-16:27:33;Value 1
4233;Resolve ticket;07.12.2011-16:27:34;Value 1
4233;Closed;22.12.2011-16:27:46;Value 5
4234;Assign seriousness;08.11.2011-11:58:32;Value 1
4234;Resolve ticket;08.11.2011-11:58:42;Value 1
4234;Closed;06.01.2012-12:01:04;Value 5
4235;Assign seriousness;15.02.2011-09:48:01;Value 8
4235;Take in charge ticket;15.02.2011-10:23:25;Value 17
4235;Resolve ticket;15.02.2011-10:23:54;Value 17
4235;Closed;31.03.2011-08:50:53;Value 5
4236;Assign seriousness;17.09.2010-12:32:49;Value 9
4236;Assign seriousness;21.09.2010-07:31:45;Value 2
4236;Take in charge ticket;21.09.2010-07:31:56;Value 2
4236;Wait;23.09.2010-09:36:56;Value 15
4236;Take in charge ticket;30.09.2010-08:00:38;Value 15
4236;Resolve ticket;30.09.2010-08:01:36;Value 15
4236;Closed;30.10.2010-08:02:01;Value 5
4237;Assign seriousness;26.07.2012-10:06:04;Value 4
4237;Take in charge ticket;26.07.2012-10:45:35;Value 4
4237;Resolve ticket;26.07.2012-13:22:41;Value 4
4237;Closed;02.09.2012-10:10:27;Value 5
4238;Assign seriousness;06.10.2011-10:28:06;Value 1
4238;Take in charge ticket;07.10.2011-10:22:41;Value 1
4238;Resolve ticket;07.10.2011-14:18:13;Value 1
4238;Closed;08.11.2011-11:30:23;Value 5
4239;Assign seriousness;05.06.2012-12:23:17;Value 1
4239;Take in charge ticket;05.06.2012-12:53:05;Value 1
4239;Resolve ticket;05.06.2012-15:21:21;Value 1
4239;Closed;06.07.2012-12:30:27;Value 5
4240;Assign seriousness;18.04.2013-16:00:26;Value 14
4240;Take in charge ticket;14.05.2013-14:57:21;Value 14
4240;Resolve ticket;14.05.2013-15:28:42;Value 14
4240;Closed;29.05.2013-15:29:00;Value 3
4241;Wait;03.11.2011-11:54:14;Value 1
4241;Resolve ticket;04.11.2011-16:50:51;Value 1
4241;Closed;21.12.2011-12:01:52;Value 5
4242;Insert ticket;04.05.2010-13:58:19;Value 5
4242;Assign seriousness;04.05.2010-15:12:20;Value 16
4242;Take in charge ticket;04.05.2010-15:12:36;Value 16
4242;Resolve ticket;04.05.2010-15:19:52;Value 16
4242;Closed;18.06.2010-15:20:30;Value 5
4243;Assign seriousness;05.12.2011-08:50:40;Value 13
4243;Take in charge ticket;05.12.2011-08:53:10;Value 13
4243;Wait;05.12.2011-09:03:01;Value 13
4243;Wait;05.12.2011-15:56:55;Value 13
4243;Resolve ticket;13.12.2011-09:22:29;Value 13
4243;Closed;27.01.2012-09:22:56;Value 5
4244;Assign seriousness;10.11.2011-11:31:09;Value 2
4244;Take in charge ticket;10.11.2011-11:31:28;Value 2
4244;Wait;11.11.2011-10:22:35;Value 2
4244;Resolve ticket;02.12.2011-10:39:16;Value 2
4244;Closed;17.12.2011-10:39:33;Value 5
4245;Assign seriousness;09.05.2011-09:34:42;Value 8
4245;Take in charge ticket;09.05.2011-09:34:57;Value 8
4245;Resolve ticket;09.05.2011-09:49:18;Value 8
4245;Closed;22.06.2011-09:40:32;Value 5
4246;Assign seriousness;07.04.2010-14:23:36;Value 2
4246;Take in charge ticket;07.04.2010-14:23:44;Value 2
4246;Resolve ticket;12.04.2010-09:02:28;Value 2
4246;Closed;08.05.2010-14:30:44;Value 5
4247;Assign seriousness;02.08.2012-12:45:08;Value 1
4247;Resolve ticket;02.08.2012-12:45:36;Value 1
4247;Closed;09.09.2012-12:51:12;Value 5
4248;Assign seriousness;19.03.2012-11:18:58;Value 1
4248;Take in charge ticket;20.03.2012-11:45:59;Value 13
4248;Resolve ticket;22.03.2012-14:47:44;Value 13
4248;Closed;04.05.2012-10:20:24;Value 5
4249;Assign seriousness;13.09.2010-10:05:55;Value 9
4249;Take in charge ticket;13.09.2010-10:11:20;Value 9
4249;Wait;13.09.2010-10:11:37;Value 9
4249;Take in charge ticket;16.09.2010-10:03:27;Value 9
4249;Wait;21.09.2010-07:36:30;Value 9
4249;Take in charge ticket;30.09.2010-15:54:00;Value 9
4249;Resolve ticket;30.09.2010-15:54:22;Value 9
4249;Closed;30.10.2010-15:54:36;Value 5
4250;Assign seriousness;04.01.2012-07:47:15;Value 4
4250;Take in charge ticket;09.01.2012-11:56:18;Value 6
4250;Resolve ticket;16.01.2012-13:07:55;Value 6
4250;Resolve ticket;16.01.2012-13:07:56;Value 6
4250;Closed;02.03.2012-17:00:30;Value 5
4251;Assign seriousness;19.04.2011-08:21:40;Value 8
4251;Take in charge ticket;28.04.2011-13:15:15;Value 9
4251;Resolve ticket;10.05.2011-10:38:32;Value 2
4251;Closed;09.06.2011-10:39:04;Value 5
4252;Assign seriousness;26.05.2011-15:41:54;Value 8
4252;Take in charge ticket;26.05.2011-15:42:28;Value 8
4252;Wait;10.06.2011-08:01:03;Value 2
4252;Take in charge ticket;10.06.2011-10:38:07;Value 2
4252;Resolve ticket;10.06.2011-10:38:17;Value 2
4252;Closed;29.06.2011-09:20:13;Value 5
4253;Assign seriousness;02.01.2012-09:42:51;Value 1
4253;Take in charge ticket;02.01.2012-09:43:06;Value 1
4253;Wait;09.01.2012-08:35:57;Value 13
4253;Resolve ticket;09.01.2012-13:16:04;Value 13
4253;Closed;24.02.2012-14:30:36;Value 5
4254;Assign seriousness;16.08.2013-10:38:51;Value 4
4254;Take in charge ticket;29.08.2013-09:09:40;Value 2
4254;Resolve ticket;11.09.2013-12:25:06;Value 9
4254;Resolve ticket;11.09.2013-12:25:07;Value 9
4254;Closed;26.09.2013-12:25:18;Value 3
4255;Assign seriousness;10.05.2011-07:34:01;Value 8
4255;Take in charge ticket;10.05.2011-07:34:27;Value 8
4255;Resolve ticket;10.05.2011-08:20:17;Value 9
4255;Closed;10.06.2011-07:40:31;Value 5
4256;Assign seriousness;21.05.2013-16:26:19;Value 14
4256;Take in charge ticket;05.06.2013-09:13:29;Value 14
4256;Wait;05.06.2013-10:03:25;Value 14
4256;Resolve ticket;06.06.2013-11:07:19;Value 14
4256;Closed;21.06.2013-11:07:34;Value 3
4257;Assign seriousness;23.08.2010-14:45:15;Value 19
4257;Take in charge ticket;24.08.2010-08:54:53;Value 6
4257;Resolve ticket;24.08.2010-11:14:58;Value 16
4257;Closed;06.10.2010-14:50:39;Value 5
4258;Assign seriousness;18.11.2013-09:47:25;Value 2
4258;Take in charge ticket;22.11.2013-14:22:29;Value 2
4258;Take in charge ticket;06.12.2013-16:38:46;Value 10
4258;Resolve ticket;06.12.2013-16:38:55;Value 10
4258;Closed;21.12.2013-16:39:10;Value 3
4259;Assign seriousness;20.04.2012-10:18:54;Value 9
4259;Take in charge ticket;20.04.2012-11:55:36;Value 6
4259;Resolve ticket;08.05.2012-11:16:27;Value 16
4259;Closed;23.05.2012-11:16:34;Value 5
4260;Assign seriousness;20.05.2011-13:33:59;Value 8
4260;Take in charge ticket;20.05.2011-13:34:46;Value 8
4260;Wait;24.05.2011-08:54:51;Value 6
4260;Resolve ticket;10.06.2011-14:10:59;Value 6
4260;Closed;10.07.2011-14:11:54;Value 5
4261;Assign seriousness;14.02.2012-11:55:20;Value 4
4261;Take in charge ticket;15.02.2012-16:40:43;Value 9
4261;Resolve ticket;27.02.2012-15:57:42;Value 9
4261;Closed;31.03.2012-11:00:47;Value 5
4262;Assign seriousness;21.05.2010-17:08:34;Value 6
4262;Take in charge ticket;27.05.2010-08:11:19;Value 16
4262;Wait;27.05.2010-11:04:56;Value 16
4262;Take in charge ticket;27.05.2010-11:44:14;Value 16
4262;Resolve ticket;27.05.2010-11:44:23;Value 16
4262;Closed;22.06.2010-16:00:23;Value 5
4263;Assign seriousness;04.05.2010-07:40:02;Value 2
4263;Take in charge ticket;05.05.2010-10:12:41;Value 16
4263;Resolve ticket;05.05.2010-10:19:58;Value 16
4263;Closed;04.06.2010-07:51:58;Value 5
4264;Assign seriousness;20.10.2011-13:36:37;Value 2
4264;Resolve ticket;20.10.2011-13:37:02;Value 2
4264;Closed;03.12.2011-14:42:52;Value 5
4265;Insert ticket;13.06.2012-08:41:48;Value 4
4265;Assign seriousness;13.06.2012-08:42:12;Value 4
4265;Take in charge ticket;15.06.2012-07:28:27;Value 9
4265;Resolve ticket;18.06.2012-09:42:34;Value 9
4265;Closed;29.07.2012-08:51:01;Value 5
4266;Assign seriousness;13.01.2012-11:48:56;Value 1
4266;Take in charge ticket;16.01.2012-09:42:17;Value 1
4266;Resolve ticket;16.01.2012-11:37:55;Value 1
4266;Resolve ticket;16.01.2012-11:37:56;Value 1
4266;Closed;15.02.2012-11:50:23;Value 5
4267;Take in charge ticket;05.11.2013-11:18:19;Value 1
4267;Wait;05.11.2013-14:22:35;Value 1
4267;Resolve ticket;04.12.2013-16:32:35;Value 1
4267;Closed;19.12.2013-16:32:47;Value 3
4268;Assign seriousness;03.08.2012-10:41:12;Value 1
4268;Take in charge ticket;03.08.2012-13:20:02;Value 6
4268;Wait;07.08.2012-07:40:01;Value 12
4268;Resolve ticket;07.08.2012-15:57:46;Value 13
4268;Closed;06.09.2012-15:58:08;Value 5
4269;Assign seriousness;21.02.2011-16:54:43;Value 13
4269;Take in charge ticket;21.02.2011-16:55:03;Value 13
4269;Resolve ticket;09.03.2011-15:36:21;Value 14
4269;Closed;08.04.2011-14:36:43;Value 5
4270;Assign seriousness;21.12.2011-15:24:59;Value 2
4270;Take in charge ticket;21.12.2011-15:25:19;Value 2
4270;Resolve ticket;21.12.2011-15:45:11;Value 2
4270;Closed;21.01.2012-15:30:21;Value 5
4271;Assign seriousness;26.04.2012-10:51:08;Value 4
4271;Take in charge ticket;26.04.2012-10:55:30;Value 6
4271;Resolve ticket;26.04.2012-13:07:26;Value 16
4271;Closed;31.05.2012-11:01:18;Value 5
4272;Assign seriousness;18.04.2011-10:00:17;Value 2
4272;Assign seriousness;18.04.2011-10:01:04;Value 2
4272;Take in charge ticket;18.04.2011-10:01:11;Value 2
4272;Wait;03.05.2011-08:10:35;Value 12
4272;Take in charge ticket;17.05.2011-12:39:50;Value 2
4272;Resolve ticket;17.05.2011-12:39:58;Value 2
4272;Closed;01.06.2011-12:40:08;Value 5
4273;Assign seriousness;01.04.2011-15:41:00;Value 8
4273;Take in charge ticket;04.04.2011-07:26:06;Value 2
4273;Resolve ticket;06.04.2011-10:54:04;Value 2
4273;Closed;04.05.2011-15:50:30;Value 5
4274;Assign seriousness;10.06.2010-10:41:37;Value 2
4274;Take in charge ticket;10.06.2010-13:52:20;Value 2
4274;Wait;14.06.2010-09:03:44;Value 2
4274;Take in charge ticket;28.06.2010-09:51:48;Value 2
4274;Resolve ticket;28.06.2010-09:51:55;Value 2
4274;Closed;13.07.2010-10:50:30;Value 5
4275;Assign seriousness;06.12.2011-08:45:34;Value 1
4275;Take in charge ticket;06.12.2011-15:19:23;Value 1
4275;Resolve ticket;07.12.2011-09:58:38;Value 1
4275;Closed;21.01.2012-08:50:44;Value 5
4276;Assign seriousness;28.10.2010-13:40:19;Value 6
4276;Take in charge ticket;28.10.2010-13:45:09;Value 6
4276;Resolve ticket;28.10.2010-13:45:20;Value 6
4276;Closed;18.12.2010-14:50:43;Value 5
4277;Assign seriousness;05.01.2012-15:50:13;Value 1
4277;Take in charge ticket;05.01.2012-15:50:26;Value 1
4277;Resolve ticket;09.01.2012-08:16:15;Value 13
4277;Resolve ticket;09.01.2012-08:16:15;Value 13
4277;Closed;07.02.2012-16:00:24;Value 5
4278;Assign seriousness;13.01.2012-16:33:19;Value 9
4278;Assign seriousness;13.01.2012-16:54:17;Value 9
4278;Take in charge ticket;16.01.2012-08:34:48;Value 6
4278;Resolve ticket;16.01.2012-09:06:13;Value 6
4278;Closed;26.02.2012-16:40:38;Value 5
4279;Assign seriousness;11.03.2011-09:12:51;Value 8
4279;Take in charge ticket;11.03.2011-09:13:14;Value 8
4279;Wait;11.03.2011-10:42:42;Value 15
4279;Take in charge ticket;15.03.2011-11:17:38;Value 2
4279;Wait;15.03.2011-11:17:53;Value 2
4279;Take in charge ticket;18.03.2011-09:09:40;Value 15
4279;Wait;18.03.2011-11:11:29;Value 15
4279;Take in charge ticket;21.03.2011-10:16:20;Value 15
4279;Resolve ticket;21.03.2011-10:51:39;Value 15
4279;Closed;23.04.2011-14:10:51;Value 5
4280;Assign seriousness;11.05.2011-16:06:46;Value 2
4280;Take in charge ticket;11.05.2011-16:06:58;Value 2
4280;Resolve ticket;20.05.2011-12:35:35;Value 2
4280;Closed;11.06.2011-16:00:20;Value 5
4281;Assign seriousness;08.08.2012-15:16:40;Value 4
4281;Take in charge ticket;09.08.2012-07:40:03;Value 12
4281;Resolve ticket;09.08.2012-07:40:21;Value 12
4281;Closed;08.09.2012-10:20:31;Value 5
4282;Assign seriousness;03.01.2011-08:32:40;Value 13
4282;Take in charge ticket;03.01.2011-11:09:22;Value 6
4282;Resolve ticket;03.01.2011-14:56:51;Value 6
4282;Closed;19.02.2011-08:40:30;Value 5
4283;Assign seriousness;13.01.2010-12:30:37;Value 2
4283;Assign seriousness;27.01.2010-13:31:11;Value 2
4283;Take in charge ticket;27.01.2010-13:31:18;Value 2
4283;Resolve ticket;27.01.2010-13:31:24;Value 2
4283;Take in charge ticket;27.01.2010-15:59:14;Value 2
4283;Resolve ticket;27.01.2010-15:59:23;Value 2
4283;Closed;11.02.2010-15:59:39;Value 5
4283;Closed;05.03.2010-16:01:37;Value 16
4284;Insert ticket;19.05.2010-13:14:32;Value 15
4284;Assign seriousness;19.05.2010-13:15:14;Value 15
4284;Take in charge ticket;01.06.2010-10:48:56;Value 2
4284;Wait;01.06.2010-10:50:23;Value 2
4284;Take in charge ticket;03.06.2010-13:38:40;Value 2
4284;Resolve ticket;03.06.2010-13:38:55;Value 2
4284;Closed;22.06.2010-13:20:22;Value 5
4285;Assign seriousness;28.06.2012-15:40:58;Value 1
4285;Take in charge ticket;28.06.2012-15:43:55;Value 1
4285;Resolve ticket;29.06.2012-07:49:20;Value 1
4285;Closed;31.07.2012-15:50:25;Value 5
4286;Assign seriousness;09.09.2011-16:08:16;Value 6
4286;Assign seriousness;15.09.2011-10:37:49;Value 2
4286;Take in charge ticket;15.09.2011-10:37:56;Value 2
4286;Resolve ticket;06.10.2011-14:12:05;Value 13
4286;Closed;21.10.2011-14:12:23;Value 5
4287;Assign seriousness;23.04.2010-10:42:05;Value 2
4287;Take in charge ticket;23.04.2010-14:39:40;Value 16
4287;Resolve ticket;23.04.2010-14:55:33;Value 16
4287;Resolve ticket;29.04.2010-10:40:34;Value 2
4287;Closed;10.06.2010-10:50:39;Value 5
4288;Assign seriousness;22.02.2012-11:49:22;Value 13
4288;Resolve ticket;22.02.2012-11:49:33;Value 13
4288;Closed;24.03.2012-11:50:23;Value 5
4289;Assign seriousness;10.02.2010-08:58:35;Value 2
4289;Take in charge ticket;23.02.2010-14:58:59;Value 2
4289;Resolve ticket;23.02.2010-15:15:40;Value 2
