case_id;activity;time;Involved ST Function Div;Involved Org line 3
5758;Completed-Resolved;03.05.2012-16:33:55;A2_1;Org line C
5758;Completed-Closed;03.05.2012-23:02:55;A2_1;Org line C
5759;Accepted-In Progress;03.05.2012-13:26:07;V3_2;Org line C
5759;Accepted-In Progress;03.05.2012-13:26:49;V3_2;Org line C
5759;Queued-Awaiting Assignment;03.05.2012-14:04:15;A2_3;Org line A2
5759;Accepted-In Progress;04.05.2012-06:07:50;A2_3;Org line A2
5759;Accepted-Wait - User;04.05.2012-07:52:26;A2_3;Org line A2
5759;Completed-Resolved;04.05.2012-12:25:17;A2_3;Org line A2
5759;Completed-Closed;11.05.2012-23:16:45;A2_3;Org line A2
5760;Accepted-In Progress;03.05.2012-13:04:45;V3_2;Org line C
5760;Accepted-In Progress;03.05.2012-13:10:50;V3_2;Org line C
5760;Completed-In Call;03.05.2012-13:12:11;V3_2;Org line C
5761;Accepted-In Progress;03.05.2012-13:18:07;A2_1;Org line C
5761;Accepted-In Progress;03.05.2012-13:18:16;A2_1;Org line C
5761;Queued-Awaiting Assignment;03.05.2012-13:38:14;Dummy;Org line V11
5761;Queued-Awaiting Assignment;07.05.2012-09:32:47;A2_1;Org line C
5761;Accepted-In Progress;07.05.2012-09:32:48;A2_1;Org line C
5761;Completed-Resolved;07.05.2012-09:38:00;A2_1;Org line C
5761;Completed-Closed;07.05.2012-23:08:31;A2_1;Org line C
5762;Accepted-In Progress;03.05.2012-13:33:18;V3_2;Org line C
5762;Accepted-In Progress;03.05.2012-13:34:01;V3_2;Org line C
5762;Completed-In Call;03.05.2012-13:41:09;V3_2;Org line C
5763;Accepted-In Progress;03.05.2012-13:03:29;V3_2;Org line C
5763;Accepted-In Progress;03.05.2012-13:03:49;V3_2;Org line C
5763;Completed-Resolved;03.05.2012-13:24:31;V3_2;Org line C
5763;Completed-Closed;10.05.2012-23:17:25;V3_2;Org line C
5764;Accepted-In Progress;03.05.2012-13:17:28;V3_2;Org line C
5764;Accepted-In Progress;03.05.2012-13:17:41;V3_2;Org line C
5764;Completed-In Call;03.05.2012-13:57:51;V3_2;Org line C
5765;Accepted-In Progress;03.05.2012-13:37:50;V3_2;Org line C
5765;Accepted-In Progress;03.05.2012-13:38:19;V3_2;Org line C
5765;Completed-Resolved;03.05.2012-13:44:00;V3_2;Org line C
5765;Completed-Closed;10.05.2012-23:17:09;V3_2;Org line C
5766;Accepted-In Progress;03.05.2012-13:54:22;V3_2;Org line C
5766;Accepted-In Progress;03.05.2012-13:57:35;V3_2;Org line C
5766;Completed-In Call;03.05.2012-14:00:02;V3_2;Org line C
5767;Accepted-In Progress;03.05.2012-14:24:14;V3_2;Org line C
5767;Accepted-In Progress;03.05.2012-14:25:36;V3_2;Org line C
5767;Completed-In Call;03.05.2012-14:36:50;V3_2;Org line C
5768;Accepted-In Progress;03.05.2012-14:11:37;V3_2;Org line C
5768;Accepted-In Progress;03.05.2012-14:12:32;V3_2;Org line C
5768;Completed-Resolved;03.05.2012-14:20:28;V3_2;Org line C
5768;Accepted-In Progress;04.05.2012-09:47:13;V3_2;Org line C
5768;Completed-Resolved;04.05.2012-09:48:14;V3_2;Org line C
5768;Completed-Closed;11.05.2012-23:16:38;V3_2;Org line C
5769;Accepted-In Progress;03.05.2012-13:09:27;V3_2;Org line C
5769;Accepted-In Progress;03.05.2012-13:10:00;V3_2;Org line C
5769;Queued-Awaiting Assignment;03.05.2012-13:23:36;V3_2;Org line C
5769;Accepted-In Progress;03.05.2012-13:33:54;V3_2;Org line C
5769;Completed-Resolved;03.05.2012-14:33:35;V3_2;Org line C
5769;Completed-Closed;10.05.2012-23:17:23;V3_2;Org line C
5770;Accepted-In Progress;03.05.2012-13:29:57;V3_2;Org line C
5770;Accepted-In Progress;03.05.2012-13:30:13;V3_2;Org line C
5770;Completed-In Call;03.05.2012-13:40:12;V3_2;Org line C
5771;Accepted-In Progress;03.05.2012-14:27:41;V3_2;Org line C
5771;Accepted-In Progress;03.05.2012-14:28:18;V3_2;Org line C
5771;Queued-Awaiting Assignment;03.05.2012-14:29:32;A2_2;Org line A2
5771;Accepted-In Progress;04.05.2012-06:15:40;A2_2;Org line A2
5771;Accepted-Assigned;04.05.2012-06:16:17;A2_2;Org line A2
5771;Accepted-In Progress;04.05.2012-10:38:23;A2_2;Org line A2
5771;Accepted-Wait;04.05.2012-10:38:26;A2_2;Org line A2
5771;Queued-Awaiting Assignment;04.05.2012-10:58:57;V3_2;Org line C
5771;Accepted-In Progress;04.05.2012-11:04:42;V3_2;Org line C
5771;Accepted-Wait;07.05.2012-07:03:17;V3_2;Org line C
5771;Completed-Resolved;07.05.2012-09:51:03;V3_2;Org line C
5771;Completed-Closed;14.05.2012-23:20:21;V3_2;Org line C
5772;Accepted-In Progress;03.05.2012-14:43:59;V3_2;Org line C
5772;Accepted-In Progress;03.05.2012-14:45:22;V3_2;Org line C
5772;Queued-Awaiting Assignment;03.05.2012-14:53:04;V3_2;Org line C
5772;Accepted-In Progress;03.05.2012-15:16:03;V3_2;Org line C
5772;Completed-Resolved;03.05.2012-15:23:23;V3_2;Org line C
5772;Completed-Closed;10.05.2012-23:16:49;V3_2;Org line C
5773;Accepted-In Progress;03.05.2012-13:11:58;V3_2;Org line C
5773;Accepted-In Progress;03.05.2012-13:13:05;V3_2;Org line C
5773;Accepted-Wait - User;03.05.2012-14:09:31;V3_2;Org line C
5773;Accepted-In Progress;04.05.2012-09:37:46;V3_2;Org line C
5773;Accepted-Wait;04.05.2012-09:40:22;V3_2;Org line C
5773;Accepted-In Progress;04.05.2012-11:04:56;V3_2;Org line C
5773;Queued-Awaiting Assignment;04.05.2012-11:08:52;V3_2;Org line C
5773;Queued-Awaiting Assignment;04.05.2012-11:08:53;V3_2;Org line C
5773;Accepted-In Progress;04.05.2012-11:35:45;V3_2;Org line C
5773;Accepted-Wait - User;04.05.2012-11:35:49;V3_2;Org line C
5773;Completed-Resolved;07.05.2012-09:09:17;V3_2;Org line C
5773;Completed-Closed;14.05.2012-23:20:25;V3_2;Org line C
5774;Accepted-In Progress;03.05.2012-13:32:54;V3_2;Org line C
5774;Accepted-In Progress;03.05.2012-13:33:09;V3_2;Org line C
5774;Accepted-In Progress;03.05.2012-13:33:29;V3_2;Org line C
5774;Completed-In Call;03.05.2012-13:34:23;V3_2;Org line C
5775;Accepted-In Progress;03.05.2012-13:10:40;V3_2;Org line C
5775;Accepted-In Progress;03.05.2012-13:10:55;V3_2;Org line C
5775;Accepted-Wait - User;03.05.2012-13:12:13;V3_2;Org line C
5775;Accepted-In Progress;03.05.2012-13:40:46;V3_2;Org line C
5775;Queued-Awaiting Assignment;03.05.2012-13:41:09;A2_2;Org line A2
5775;Accepted-In Progress;03.05.2012-15:26:37;A2_2;Org line A2
5775;Accepted-Wait - User;03.05.2012-15:40:41;A2_2;Org line A2
5775;Completed-Resolved;04.05.2012-06:45:26;A2_2;Org line A2
5775;Completed-Closed;11.05.2012-23:16:47;A2_2;Org line A2
5776;Accepted-In Progress;03.05.2012-13:18:00;A2_1;Org line A2
5776;Accepted-In Progress;03.05.2012-13:18:17;A2_1;Org line A2
5776;Queued-Awaiting Assignment;03.05.2012-13:20:02;Dummy;Org line E
5776;Accepted-In Progress;04.05.2012-08:40:30;Dummy;Org line E
5776;Queued-Awaiting Assignment;04.05.2012-08:41:52;A2_1;Org line A2
5776;Accepted-In Progress;07.05.2012-06:09:48;A2_1;Org line A2
5776;Queued-Awaiting Assignment;07.05.2012-06:13:05;A2_2;Org line A2
5776;Accepted-In Progress;07.05.2012-06:25:36;A2_2;Org line A2
5776;Queued-Awaiting Assignment;07.05.2012-06:27:36;C_1;Org line C
5776;Accepted-In Progress;07.05.2012-08:16:34;C_1;Org line C
5776;Queued-Awaiting Assignment;07.05.2012-08:18:39;A2_2;Org line A2
5776;Accepted-In Progress;07.05.2012-08:20:26;A2_2;Org line A2
5776;Accepted-Assigned;07.05.2012-08:20:32;A2_2;Org line A2
5776;Accepted-In Progress;07.05.2012-08:52:16;A2_2;Org line A2
5776;Queued-Awaiting Assignment;07.05.2012-08:55:23;A2_1;Org line A2
5776;Accepted-In Progress;07.05.2012-09:00:21;A2_1;Org line A2
5776;Queued-Awaiting Assignment;07.05.2012-09:13:32;Dummy;Org line E
5776;Accepted-In Progress;07.05.2012-10:01:16;Dummy;Org line E
5776;Accepted-In Progress;07.05.2012-10:02:04;A2_1;Org line A2
5776;Queued-Awaiting Assignment;07.05.2012-10:02:05;A2_1;Org line A2
5776;Accepted-In Progress;07.05.2012-10:03:00;A2_1;Org line A2
5776;Queued-Awaiting Assignment;07.05.2012-10:10:57;Dummy;Org line E
5776;Accepted-In Progress;07.05.2012-10:27:21;Dummy;Org line E
5776;Queued-Awaiting Assignment;07.05.2012-10:27:44;A2_1;Org line A2
5776;Accepted-In Progress;07.05.2012-11:30:58;A2_1;Org line A2
5776;Completed-Resolved;07.05.2012-11:34:11;A2_1;Org line A2
5776;Completed-Closed;07.05.2012-11:34:49;A2_1;Org line A2
5776;Queued-Awaiting Assignment;08.05.2012-10:13:43;A2_1;Org line A2
5776;Accepted-In Progress;08.05.2012-11:02:27;A2_1;Org line A2
5776;Completed-Resolved;08.05.2012-11:03:59;A2_1;Org line A2
5776;Completed-Closed;08.05.2012-11:04:03;A2_1;Org line A2
5777;Accepted-In Progress;03.05.2012-13:39:29;V3_2;Org line C
5777;Accepted-In Progress;03.05.2012-13:39:50;V3_2;Org line C
5777;Completed-In Call;03.05.2012-13:52:03;V3_2;Org line C
5778;Accepted-In Progress;03.05.2012-14:05:57;V3_2;Org line C
5778;Accepted-In Progress;03.05.2012-14:06:53;V3_2;Org line C
5778;Queued-Awaiting Assignment;03.05.2012-14:23:30;E_10;Org line B
5778;Accepted-In Progress;03.05.2012-14:27:31;E_10;Org line B
5778;Accepted-Wait;03.05.2012-15:32:54;E_10;Org line B
5778;Accepted-Wait - Implementation;03.05.2012-15:54:37;E_10;Org line B
5778;Accepted-Wait - User;04.05.2012-08:00:44;E_10;Org line B
5778;Completed-Resolved;04.05.2012-15:25:54;E_10;Org line B
5778;Completed-Closed;11.05.2012-23:16:39;E_10;Org line B
5779;Accepted-In Progress;03.05.2012-14:02:47;V3_2;Org line C
5779;Accepted-In Progress;03.05.2012-14:05:18;V3_2;Org line C
5779;Completed-In Call;03.05.2012-14:11:52;V3_2;Org line C
5780;Accepted-In Progress;03.05.2012-13:50:18;V3_2;Org line C
5780;Accepted-In Progress;03.05.2012-13:55:05;V3_2;Org line C
5780;Queued-Awaiting Assignment;03.05.2012-14:01:58;V3_2;Org line C
5780;Accepted-In Progress;03.05.2012-14:02:40;V3_2;Org line C
5780;Completed-Resolved;03.05.2012-14:15:57;V3_2;Org line C
5780;Completed-Closed;10.05.2012-23:17:06;V3_2;Org line C
5781;Accepted-In Progress;03.05.2012-13:43:19;V3_2;Org line C
5781;Accepted-In Progress;03.05.2012-13:50:47;V3_2;Org line C
5781;Queued-Awaiting Assignment;03.05.2012-13:55:15;V3_2;Org line C
5781;Accepted-In Progress;03.05.2012-13:57:50;V3_2;Org line C
5781;Accepted-Wait - User;03.05.2012-13:57:54;V3_2;Org line C
5781;Completed-Resolved;07.05.2012-08:23:51;V3_2;Org line C
5781;Completed-Closed;14.05.2012-23:20:23;V3_2;Org line C
5782;Accepted-In Progress;03.05.2012-13:33:28;V3_2;Org line C
5782;Accepted-In Progress;03.05.2012-13:34:44;V3_2;Org line C
5782;Completed-In Call;03.05.2012-13:36:40;V3_2;Org line C
5783;Accepted-In Progress;03.05.2012-13:31:38;V3_2;Org line C
5783;Accepted-In Progress;03.05.2012-13:33:40;V3_2;Org line C
5783;Accepted-In Progress;03.05.2012-13:56:55;V3_2;Org line C
5783;Completed-In Call;03.05.2012-14:08:02;V3_2;Org line C
5784;Accepted-In Progress;03.05.2012-13:54:49;V3_2;Org line C
5784;Accepted-In Progress;03.05.2012-14:02:13;V3_2;Org line C
5784;Queued-Awaiting Assignment;03.05.2012-14:45:04;V3_2;Org line C
5784;Accepted-In Progress;03.05.2012-14:56:14;V3_2;Org line C
5784;Accepted-Assigned;03.05.2012-14:56:50;V3_2;Org line C
5784;Accepted-In Progress;10.05.2012-10:24:33;V3_2;Org line C
5784;Queued-Awaiting Assignment;10.05.2012-11:10:08;V3_2;Org line C
5784;Accepted-In Progress;11.05.2012-08:00:10;V3_2;Org line C
5784;Accepted-Assigned;11.05.2012-08:00:15;V3_2;Org line C
5784;Accepted-In Progress;14.05.2012-11:38:22;V3_2;Org line C
5784;Accepted-Wait - User;14.05.2012-11:42:37;V3_2;Org line C
5784;Accepted-In Progress;15.05.2012-09:31:51;V3_2;Org line C
5784;Accepted-Wait - User;15.05.2012-09:32:38;V3_2;Org line C
5784;Accepted-In Progress;15.05.2012-10:03:48;V3_2;Org line C
5784;Completed-Resolved;15.05.2012-10:04:36;V3_2;Org line C
5784;Completed-Closed;15.05.2012-23:19:35;V3_2;Org line C
5785;Accepted-In Progress;03.05.2012-14:19:22;A2_1;Org line A2
5785;Accepted-In Progress;03.05.2012-14:19:50;A2_1;Org line A2
5785;Completed-In Call;03.05.2012-14:21:50;A2_1;Org line A2
5786;Accepted-In Progress;03.05.2012-13:39:02;V3_2;Org line C
5786;Accepted-In Progress;03.05.2012-13:39:13;V3_2;Org line C
5786;Completed-In Call;03.05.2012-13:39:56;V3_2;Org line C
5787;Accepted-In Progress;03.05.2012-13:42:33;V3_2;Org line C
5787;Accepted-In Progress;03.05.2012-13:57:11;V3_2;Org line C
5787;Queued-Awaiting Assignment;03.05.2012-14:08:47;E_10;Org line C
5787;Accepted-In Progress;03.05.2012-14:26:48;E_10;Org line C
5787;Accepted-Assigned;03.05.2012-14:28:40;E_10;Org line C
5787;Accepted-In Progress;03.05.2012-14:53:57;E_10;Org line C
5787;Accepted-Wait - User;03.05.2012-15:01:09;E_10;Org line C
5787;Accepted-In Progress;04.05.2012-07:53:11;E_10;Org line C
5787;Accepted-Wait - User;04.05.2012-10:17:38;E_10;Org line C
5787;Accepted-In Progress;07.05.2012-07:30:24;E_10;Org line C
5787;Completed-Resolved;07.05.2012-07:33:13;E_10;Org line C
5787;Completed-Closed;14.05.2012-23:20:23;E_10;Org line C
5788;Accepted-In Progress;03.05.2012-13:48:51;V3_2;Org line C
5788;Accepted-In Progress;03.05.2012-13:49:29;V3_2;Org line C
5788;Completed-In Call;03.05.2012-13:52:38;V3_2;Org line C
5789;Accepted-In Progress;03.05.2012-13:20:30;V3_2;Org line C
5789;Accepted-In Progress;03.05.2012-13:21:18;V3_2;Org line C
5789;Queued-Awaiting Assignment;03.05.2012-13:24:35;E_10;Org line C
5789;Queued-Awaiting Assignment;03.05.2012-13:24:36;E_10;Org line C
5789;Accepted-In Progress;03.05.2012-13:27:00;E_10;Org line C
5789;Queued-Awaiting Assignment;03.05.2012-13:34:36;Dummy;Other
5789;Accepted-In Progress;03.05.2012-13:35:10;Dummy;Other
5789;Completed-Resolved;04.05.2012-12:05:48;Dummy;Other
5789;Completed-Closed;11.05.2012-23:16:46;Dummy;Other
5790;Accepted-In Progress;03.05.2012-13:15:44;A2_1;Org line C
5790;Accepted-In Progress;03.05.2012-13:16:02;A2_1;Org line C
5790;Accepted-Wait - Implementation;03.05.2012-14:17:43;A2_1;Org line C
5790;Completed-Resolved;03.05.2012-17:15:40;A2_1;Org line C
5790;Completed-Closed;03.05.2012-23:02:56;A2_1;Org line C
5791;Accepted-In Progress;03.05.2012-13:28:51;V3_2;Org line C
5791;Accepted-In Progress;03.05.2012-13:33:34;V3_2;Org line C
5791;Completed-In Call;03.05.2012-13:34:56;V3_2;Org line C
5792;Accepted-In Progress;03.05.2012-13:30:40;V3_2;Org line C
5792;Accepted-In Progress;03.05.2012-13:31:58;V3_2;Org line C
5792;Completed-Resolved;03.05.2012-13:41:40;V3_2;Org line C
5792;Completed-Closed;10.05.2012-23:17:12;V3_2;Org line C
5793;Accepted-In Progress;03.05.2012-13:48:18;V3_2;Org line C
5793;Accepted-In Progress;03.05.2012-13:53:44;V3_2;Org line C
5793;Completed-In Call;03.05.2012-13:53:58;V3_2;Org line C
5794;Accepted-In Progress;03.05.2012-13:55:02;A2_1;Org line C
5794;Accepted-In Progress;03.05.2012-13:55:17;A2_1;Org line C
5794;Accepted-Wait - User;03.05.2012-14:23:24;A2_1;Org line C
5794;Accepted-Wait - User;06.05.2012-13:55:38;A2_1;Org line C
5794;Completed-Resolved;14.05.2012-14:44:53;A2_1;Org line C
5794;Completed-Closed;14.05.2012-23:20:23;A2_1;Org line C
5795;Accepted-In Progress;03.05.2012-13:29:19;A2_4;Org line A2
5795;Accepted-In Progress;03.05.2012-13:29:40;A2_4;Org line A2
5795;Accepted-Assigned;03.05.2012-13:31:00;A2_4;Org line A2
5795;Accepted-In Progress;03.05.2012-16:32:10;A2_4;Org line A2
5795;Completed-Resolved;03.05.2012-16:32:20;A2_4;Org line A2
5795;Completed-Closed;10.05.2012-23:17:13;A2_4;Org line A2
5796;Accepted-In Progress;03.05.2012-13:35:54;V3_2;Org line C
5796;Accepted-In Progress;03.05.2012-13:37:14;V3_2;Org line C
5796;Completed-In Call;03.05.2012-13:45:02;V3_2;Org line C
5797;Accepted-In Progress;03.05.2012-13:31:45;A2_4;Org line A2
5797;Accepted-In Progress;03.05.2012-13:31:59;A2_4;Org line A2
5797;Accepted-Assigned;03.05.2012-13:33:04;A2_4;Org line A2
5797;Accepted-In Progress;03.05.2012-16:32:27;A2_4;Org line A2
5797;Completed-Resolved;03.05.2012-16:32:39;A2_4;Org line A2
5797;Completed-Closed;10.05.2012-23:17:12;A2_4;Org line A2
5798;Accepted-In Progress;03.05.2012-13:35:05;V3_2;Org line C
5798;Accepted-In Progress;03.05.2012-13:35:46;V3_2;Org line C
5798;Completed-In Call;03.05.2012-13:39:55;V3_2;Org line C
5799;Completed-Resolved;03.05.2012-13:33:19;V3_2;Org line C
5799;Accepted-Assigned;04.05.2012-15:12:42;E_1;Org line C
5799;Accepted-Wait - User;07.05.2012-09:27:57;V3_2;Org line C
5799;Completed-Resolved;08.05.2012-12:21:19;V3_2;Org line C
5800;Accepted-In Progress;03.05.2012-14:17:45;A2_1;Org line C
5800;Accepted-In Progress;03.05.2012-14:18:32;A2_1;Org line C
5800;Accepted-Wait - User;03.05.2012-14:31:03;A2_1;Org line C
5800;Accepted-Wait - User;06.05.2012-14:19:01;A2_1;Org line C
5800;Accepted-In Progress;07.05.2012-14:31:42;A2_1;Org line C
5800;Completed-Resolved;07.05.2012-14:33:08;A2_1;Org line C
5800;Completed-Closed;07.05.2012-23:08:12;A2_1;Org line C
5801;Accepted-In Progress;03.05.2012-13:30:16;V3_2;Org line C
5801;Accepted-In Progress;03.05.2012-13:31:12;V3_2;Org line C
5801;Accepted-Wait;03.05.2012-13:31:21;V3_2;Org line C
5801;Completed-Resolved;04.05.2012-11:37:54;V3_2;Org line C
5801;Completed-Closed;04.05.2012-23:04:12;V3_2;Org line C
5802;Queued-Awaiting Assignment;04.05.2012-01:17:43;Dummy;Other
5802;Queued-Awaiting Assignment;04.05.2012-01:18:00;D_1;Org line A2
5802;Accepted-In Progress;04.05.2012-01:26:14;D_1;Org line A2
5802;Completed-Resolved;04.05.2012-07:19:55;D_1;Org line A2
5802;Completed-Closed;11.05.2012-23:16:00;D_1;Org line A2
5803;Queued-Awaiting Assignment;04.05.2012-01:35:08;Dummy;Other
5803;Queued-Awaiting Assignment;04.05.2012-01:35:23;D_1;Org line A2
5803;Accepted-In Progress;04.05.2012-01:50:55;D_1;Org line A2
5803;Queued-Awaiting Assignment;04.05.2012-01:51:13;D_1;Org line A2
5803;Accepted-In Progress;04.05.2012-01:51:15;D_1;Org line A2
5803;Accepted-Assigned;04.05.2012-01:51:59;D_1;Org line A2
5803;Accepted-In Progress;04.05.2012-02:22:15;D_1;Org line A2
5803;Accepted-Wait - User;04.05.2012-10:01:11;D_1;Org line A2
5803;Completed-Resolved;07.05.2012-06:46:32;D_1;Org line A2
5803;Completed-Closed;14.05.2012-23:20:07;D_1;Org line A2
5804;Queued-Awaiting Assignment;04.05.2012-08:01:18;Dummy;Other
5804;Queued-Awaiting Assignment;04.05.2012-08:01:46;Dummy;Other
5804;Queued-Awaiting Assignment;04.05.2012-08:01:57;D_1;Org line A2
5804;Accepted-In Progress;04.05.2012-08:19:14;D_1;Org line A2
5804;Queued-Awaiting Assignment;04.05.2012-08:19:26;D_1;Org line A2
5804;Accepted-In Progress;04.05.2012-08:32:08;D_1;Org line A2
5804;Accepted-Assigned;04.05.2012-08:32:23;D_1;Org line A2
5804;Accepted-In Progress;04.05.2012-08:42:46;D_1;Org line A2
5804;Accepted-Wait - User;04.05.2012-08:48:42;D_1;Org line A2
5804;Completed-Resolved;07.05.2012-07:10:27;D_1;Org line A2
5804;Completed-Closed;14.05.2012-23:19:53;D_1;Org line A2
5805;Queued-Awaiting Assignment;04.05.2012-11:41:55;Dummy;Other
5805;Queued-Awaiting Assignment;04.05.2012-11:44:13;A2_3;Org line A2
5805;Queued-Awaiting Assignment;04.05.2012-11:44:14;A2_3;Org line A2
5805;Accepted-In Progress;07.05.2012-08:39:31;A2_3;Org line A2
5805;Completed-Resolved;14.05.2012-08:00:45;A2_3;Org line A2
5805;Completed-Closed;21.05.2012-23:23:21;A2_3;Org line A2
5806;Queued-Awaiting Assignment;04.05.2012-13:42:15;Dummy;Other
5806;Queued-Awaiting Assignment;04.05.2012-13:43:11;Dummy;Other
5806;Queued-Awaiting Assignment;04.05.2012-13:43:15;E_5;Org line C
5806;Accepted-In Progress;04.05.2012-14:19:26;E_5;Org line C
5806;Queued-Awaiting Assignment;04.05.2012-14:19:53;E_10;Org line C
5806;Accepted-In Progress;04.05.2012-14:21:53;E_10;Org line C
5806;Accepted-Assigned;04.05.2012-14:21:57;E_10;Org line C
5806;Accepted-In Progress;04.05.2012-14:22:52;E_10;Org line C
5806;Accepted-Wait - User;04.05.2012-15:05:52;E_10;Org line C
5806;Completed-Resolved;04.05.2012-15:26:16;E_10;Org line C
5806;Completed-Closed;04.05.2012-23:02:18;E_10;Org line C
5807;Accepted-In Progress;03.05.2012-13:47:20;V3_2;Org line C
5807;Accepted-In Progress;03.05.2012-13:49:04;V3_2;Org line C
5807;Completed-In Call;03.05.2012-13:51:24;V3_2;Org line C
5808;Accepted-In Progress;03.05.2012-13:54:43;V3_2;Org line C
5808;Accepted-In Progress;03.05.2012-13:55:00;V3_2;Org line C
5808;Completed-Resolved;03.05.2012-13:58:04;V3_2;Org line C
5808;Completed-Closed;03.05.2012-23:02:49;V3_2;Org line C
5809;Accepted-In Progress;03.05.2012-14:20:31;V3_2;Org line C
5809;Accepted-In Progress;03.05.2012-14:20:38;V3_2;Org line C
5809;Completed-Resolved;03.05.2012-14:21:35;V3_2;Org line C
5809;Completed-Closed;10.05.2012-23:16:56;V3_2;Org line C
5810;Accepted-In Progress;03.05.2012-13:34:25;V3_2;Org line C
5810;Accepted-In Progress;03.05.2012-13:35:15;V3_2;Org line C
5810;Completed-In Call;03.05.2012-13:43:06;V3_2;Org line C
5811;Accepted-In Progress;03.05.2012-13:35:00;A2_1;Org line C
5811;Accepted-In Progress;03.05.2012-13:35:17;A2_1;Org line C
5811;Completed-In Call;03.05.2012-13:35:56;A2_1;Org line C
5812;Accepted-In Progress;03.05.2012-13:44:26;V3_2;Org line C
5812;Accepted-In Progress;03.05.2012-13:47:02;V3_2;Org line C
5812;Completed-In Call;03.05.2012-13:48:04;V3_2;Org line C
5813;Accepted-In Progress;03.05.2012-13:34:45;Dummy;Org line V2
5813;Accepted-In Progress;03.05.2012-13:35:06;Dummy;Org line V2
5813;Queued-Awaiting Assignment;03.05.2012-13:37:10;Dummy;Org line V2
5813;Accepted-In Progress;04.05.2012-12:33:13;Dummy;Org line V2
5813;Completed-Resolved;04.05.2012-12:36:47;Dummy;Org line V2
5813;Completed-Closed;11.05.2012-23:16:43;Dummy;Org line V2
5814;Accepted-In Progress;03.05.2012-13:42:33;A2_1;Org line C
5814;Accepted-In Progress;03.05.2012-13:42:44;A2_1;Org line C
5814;Queued-Awaiting Assignment;03.05.2012-13:47:16;A2_1;Org line A2
5814;Accepted-In Progress;03.05.2012-19:31:46;A2_1;Org line A2
5814;Accepted-Wait;03.05.2012-19:48:39;A2_1;Org line A2
5814;Queued-Awaiting Assignment;03.05.2012-19:48:56;A2_1;Org line A2
5814;Accepted-In Progress;04.05.2012-15:51:33;A2_1;Org line A2
5814;Accepted-Wait - Implementation;04.05.2012-15:51:45;A2_1;Org line A2
