case_id;activity;time;Involved ST Function Div
5873;Accepted-In Progress;03.05.2012-14:59:22;E_5
5873;Queued-Awaiting Assignment;03.05.2012-15:01:48;A2_1
5873;Accepted-In Progress;03.05.2012-15:25:44;A2_1
5873;Completed-Resolved;03.05.2012-15:30:45;A2_1
5873;Completed-Closed;10.05.2012-23:16:45;A2_1
5874;Queued-Awaiting Assignment;03.05.2012-15:00:15;E_5
5874;Accepted-In Progress;03.05.2012-15:11:19;E_5
5874;Queued-Awaiting Assignment;03.05.2012-15:18:52;E_7
5874;Accepted-In Progress;04.05.2012-07:45:20;E_7
5874;Completed-Resolved;04.05.2012-07:47:49;E_7
5874;Completed-Closed;11.05.2012-23:16:33;E_7
5875;Queued-Awaiting Assignment;03.05.2012-15:03:38;E_5
5875;Accepted-In Progress;03.05.2012-15:24:08;E_5
5875;Completed-Resolved;03.05.2012-15:24:54;E_5
5875;Completed-Closed;10.05.2012-23:16:44;E_5
5876;Accepted-In Progress;03.05.2012-13:43:22;V3_2
5876;Accepted-In Progress;03.05.2012-13:45:29;V3_2
5876;Completed-In Call;03.05.2012-13:51:36;V3_2
5876;Accepted-In Progress;03.05.2012-14:04:09;V3_2
5876;Accepted-In Progress;03.05.2012-14:07:55;V3_2
5876;Queued-Awaiting Assignment;03.05.2012-14:08:04;E_5
5876;Accepted-In Progress;03.05.2012-14:14:11;E_5
5876;Queued-Awaiting Assignment;03.05.2012-14:15:11;E_4
5876;Accepted-In Progress;03.05.2012-14:15:22;E_5
5876;Queued-Awaiting Assignment;03.05.2012-14:15:40;E_4
5876;Accepted-In Progress;03.05.2012-14:33:20;E_4
5876;Completed-Resolved;03.05.2012-14:56:20;E_4
5876;Completed-Closed;10.05.2012-23:17:08;E_4
5877;Accepted-In Progress;03.05.2012-13:46:14;A2_4
5877;Accepted-In Progress;03.05.2012-13:46:26;A2_4
5877;Completed-Resolved;03.05.2012-14:07:46;A2_4
5877;Completed-Closed;10.05.2012-23:17:07;A2_4
5878;Accepted-In Progress;03.05.2012-16:31:55;V3_2
5878;Accepted-In Progress;03.05.2012-16:38:12;V3_2
5878;Completed-In Call;03.05.2012-18:13:13;V3_2
5879;Accepted-In Progress;03.05.2012-13:57:20;V3_2
5879;Accepted-In Progress;03.05.2012-13:58:19;V3_2
5879;Completed-In Call;03.05.2012-14:08:52;V3_2
5880;Accepted-In Progress;03.05.2012-14:22:56;A2_2
5880;Accepted-In Progress;03.05.2012-14:23:22;A2_2
5880;Queued-Awaiting Assignment;03.05.2012-14:26:35;A2_2
5880;Accepted-In Progress;03.05.2012-14:26:39;A2_2
5880;Accepted-Assigned;03.05.2012-14:27:02;A2_2
5880;Accepted-In Progress;04.05.2012-23:35:40;A2_2
5880;Accepted-Wait - Customer;04.05.2012-23:35:58;A2_2
5880;Completed-Resolved;07.05.2012-14:41:51;A2_2
5880;Completed-Closed;14.05.2012-23:20:22;A2_2
5881;Accepted-In Progress;03.05.2012-14:39:09;V3_2
5881;Accepted-In Progress;03.05.2012-14:42:23;V3_2
5881;Queued-Awaiting Assignment;03.05.2012-14:52:30;V3_2
5881;Accepted-In Progress;03.05.2012-14:52:34;V3_2
5881;Accepted-Wait - User;03.05.2012-14:52:50;V3_2
5881;Accepted-In Progress;03.05.2012-17:05:35;V3_2
5881;Accepted-Wait;03.05.2012-17:17:59;V3_2
5881;Queued-Awaiting Assignment;03.05.2012-18:20:45;V3_2
5881;Accepted-In Progress;03.05.2012-18:33:29;V3_2
5881;Queued-Awaiting Assignment;03.05.2012-18:33:51;V3_2
5881;Queued-Awaiting Assignment;03.05.2012-18:33:52;V3_2
5881;Accepted-In Progress;03.05.2012-19:02:23;V3_2
5881;Accepted-Assigned;03.05.2012-19:02:40;V3_2
5881;Accepted-In Progress;03.05.2012-19:59:50;V3_2
5881;Accepted-Wait - User;03.05.2012-20:39:01;V3_2
5881;Completed-Resolved;07.05.2012-15:23:51;V3_2
5881;Completed-Closed;07.05.2012-23:08:09;V3_2
5882;Accepted-In Progress;03.05.2012-14:21:56;V3_2
5882;Accepted-In Progress;03.05.2012-14:22:06;V3_2
5882;Completed-In Call;03.05.2012-14:24:07;V3_2
5883;Accepted-In Progress;03.05.2012-14:24:13;V3_2
5883;Accepted-In Progress;03.05.2012-14:25:43;V3_2
5883;Completed-In Call;03.05.2012-14:26:13;V3_2
5884;Accepted-In Progress;03.05.2012-14:32:40;A2_1
5884;Accepted-In Progress;03.05.2012-14:33:01;A2_1
5884;Accepted-Wait - User;04.05.2012-12:42:17;A2_1
5884;Completed-Resolved;07.05.2012-18:54:44;A2_1
5884;Completed-Closed;07.05.2012-23:08:10;A2_1
5885;Accepted-In Progress;03.05.2012-14:41:31;V3_2
5885;Accepted-In Progress;03.05.2012-14:43:40;V3_2
5885;Completed-In Call;03.05.2012-14:45:19;V3_2
5886;Accepted-In Progress;03.05.2012-14:43:24;V3_2
5886;Accepted-In Progress;03.05.2012-14:46:22;V3_2
5886;Queued-Awaiting Assignment;03.05.2012-15:04:37;A2_2
5886;Accepted-In Progress;03.05.2012-15:11:13;A2_2
5886;Queued-Awaiting Assignment;03.05.2012-15:14:16;E_1
5886;Queued-Awaiting Assignment;03.05.2012-15:14:17;E_1
5886;Accepted-In Progress;04.05.2012-02:53:14;E_1
5886;Queued-Awaiting Assignment;04.05.2012-02:55:26;A2_2
5886;Accepted-In Progress;04.05.2012-04:07:40;A2_2
5886;Accepted-Assigned;04.05.2012-04:07:51;A2_2
5886;Accepted-In Progress;04.05.2012-07:30:11;A2_2
5886;Completed-Resolved;04.05.2012-07:42:47;A2_2
5886;Completed-Closed;11.05.2012-23:16:35;A2_2
5887;Accepted-In Progress;03.05.2012-14:37:25;V3_2
5887;Accepted-In Progress;03.05.2012-14:38:12;V3_2
5887;Completed-In Call;03.05.2012-14:47:50;V3_2
5888;Accepted-In Progress;03.05.2012-14:45:57;V3_2
5888;Accepted-In Progress;03.05.2012-14:47:38;V3_2
5888;Completed-In Call;03.05.2012-14:51:59;V3_2
5889;Accepted-In Progress;03.05.2012-14:04:59;V3_2
5889;Accepted-In Progress;03.05.2012-14:06:02;V3_2
5889;Accepted-In Progress;03.05.2012-14:09:31;V3_2
5889;Completed-In Call;03.05.2012-14:09:44;V3_2
5890;Accepted-In Progress;03.05.2012-14:02:16;A2_1
5890;Accepted-In Progress;03.05.2012-14:02:31;A2_1
5890;Accepted-Wait;03.05.2012-14:03:40;A2_1
5890;Accepted-Wait;06.05.2012-14:03:11;A2_1
5890;Completed-Resolved;10.05.2012-15:31:35;A2_1
5890;Completed-Closed;10.05.2012-23:17:03;A2_1
5891;Accepted-In Progress;03.05.2012-14:12:05;V3_2
5891;Accepted-In Progress;03.05.2012-14:25:27;V3_2
5891;Completed-In Call;03.05.2012-14:26:31;V3_2
5892;Accepted-In Progress;03.05.2012-14:15:27;V3_2
5892;Accepted-In Progress;03.05.2012-14:16:27;V3_2
5892;Completed-In Call;03.05.2012-14:37:54;V3_2
5893;Accepted-In Progress;03.05.2012-14:04:44;V3_2
5893;Accepted-In Progress;03.05.2012-14:08:14;V3_2
5893;Completed-In Call;03.05.2012-14:28:09;V3_2
5894;Accepted-In Progress;03.05.2012-13:56:35;V3_2
5894;Accepted-In Progress;03.05.2012-13:59:04;V3_2
5894;Completed-In Call;03.05.2012-14:00:42;V3_2
5895;Accepted-In Progress;03.05.2012-14:06:11;V3_2
5895;Accepted-In Progress;03.05.2012-14:09:24;V3_2
5895;Completed-In Call;03.05.2012-14:16:11;V3_2
5896;Accepted-In Progress;03.05.2012-14:07:39;V3_2
5896;Accepted-In Progress;03.05.2012-14:07:51;V3_2
5896;Completed-Resolved;03.05.2012-14:14:04;V3_2
5896;Completed-Closed;10.05.2012-23:17:02;V3_2
5897;Accepted-In Progress;03.05.2012-14:15:55;V3_2
5897;Accepted-In Progress;03.05.2012-14:21:37;V3_2
5897;Completed-In Call;03.05.2012-14:23:36;V3_2
5898;Accepted-In Progress;03.05.2012-14:26:25;Dummy
5898;Accepted-In Progress;03.05.2012-14:29:14;Dummy
5898;Accepted-Wait - User;03.05.2012-14:54:37;Dummy
5898;Accepted-Assigned;03.05.2012-15:01:07;Dummy
5898;Accepted-In Progress;04.05.2012-04:21:41;Dummy
5898;Accepted-Wait - User;04.05.2012-04:21:45;Dummy
5898;Completed-Resolved;04.05.2012-09:00:27;Dummy
5898;Completed-Closed;11.05.2012-23:16:37;Dummy
5899;Accepted-In Progress;03.05.2012-14:26:45;V3_2
5899;Accepted-In Progress;03.05.2012-14:27:35;V3_2
5899;Completed-In Call;03.05.2012-14:50:45;V3_2
5900;Accepted-In Progress;03.05.2012-14:28:36;V3_2
5900;Accepted-In Progress;03.05.2012-14:29:21;V3_2
5900;Completed-Resolved;03.05.2012-14:35:02;V3_2
5900;Completed-Closed;10.05.2012-23:16:54;V3_2
5901;Accepted-In Progress;03.05.2012-14:17:31;A2_2
5901;Accepted-In Progress;03.05.2012-14:17:51;A2_2
5901;Queued-Awaiting Assignment;03.05.2012-14:20:06;D_1
5901;Accepted-In Progress;04.05.2012-08:26:48;D_1
5901;Accepted-Wait - User;04.05.2012-08:52:48;D_1
5901;Queued-Awaiting Assignment;07.05.2012-07:28:55;D_1
5901;Queued-Awaiting Assignment;07.05.2012-07:28:56;D_1
5901;Accepted-In Progress;07.05.2012-08:15:25;D_1
5901;Accepted-Wait - User;07.05.2012-08:17:53;D_1
5901;Completed-Resolved;07.05.2012-09:53:18;D_1
5901;Completed-Closed;14.05.2012-23:20:22;D_1
5902;Accepted-In Progress;03.05.2012-14:45:09;V3_2
5902;Accepted-In Progress;03.05.2012-14:48:08;V3_2
5902;Queued-Awaiting Assignment;03.05.2012-14:57:28;V3_2
5902;Accepted-In Progress;03.05.2012-15:15:03;V3_2
5902;Accepted-Assigned;03.05.2012-15:16:33;V3_2
5902;Accepted-In Progress;04.05.2012-08:06:12;V3_2
5902;Accepted-Wait - User;04.05.2012-08:06:17;V3_2
5902;Completed-Resolved;04.05.2012-11:12:32;V3_2
5902;Completed-Closed;11.05.2012-23:16:34;V3_2
5903;Accepted-In Progress;03.05.2012-14:30:42;V3_2
5903;Accepted-In Progress;03.05.2012-14:32:24;V3_2
5903;Accepted-In Progress;03.05.2012-14:41:43;V3_2
5903;Queued-Awaiting Assignment;03.05.2012-14:43:46;V3_2
5903;Accepted-In Progress;03.05.2012-20:57:07;V3_2
5903;Completed-Resolved;03.05.2012-20:57:46;V3_2
5903;Completed-Closed;10.05.2012-23:16:53;V3_2
5904;Accepted-In Progress;03.05.2012-14:28:22;V3_2
5904;Accepted-In Progress;03.05.2012-14:39:06;V3_2
5904;Completed-In Call;03.05.2012-14:46:29;V3_2
5905;Accepted-In Progress;03.05.2012-14:43:22;V3_2
5905;Accepted-In Progress;03.05.2012-14:43:34;V3_2
5905;Accepted-Wait;03.05.2012-15:09:50;V3_2
5905;Accepted-Wait - User;04.05.2012-08:56:22;V3_2
5905;Accepted-In Progress;04.05.2012-10:01:03;V3_2
5905;Accepted-Wait - Vendor;04.05.2012-10:18:51;V3_2
5905;Queued-Awaiting Assignment;04.05.2012-12:41:28;V3_2
5905;Accepted-In Progress;04.05.2012-14:07:06;V3_2
5905;Accepted-Wait - Vendor;04.05.2012-14:07:23;V3_2
5905;Accepted-In Progress;07.05.2012-12:07:50;V3_2
5905;Accepted-Wait - User;07.05.2012-13:09:38;V3_2
5905;Completed-Resolved;07.05.2012-14:04:24;V3_2
5905;Completed-Closed;14.05.2012-23:20:20;V3_2
5906;Accepted-In Progress;03.05.2012-14:49:09;V3_2
5906;Accepted-In Progress;03.05.2012-14:53:12;V3_2
5906;Completed-In Call;03.05.2012-15:02:16;V3_2
5907;Accepted-In Progress;03.05.2012-14:50:54;V3_2
5907;Accepted-In Progress;03.05.2012-14:51:16;V3_2
5907;Accepted-Wait;03.05.2012-15:46:07;V3_2
5907;Queued-Awaiting Assignment;03.05.2012-17:28:32;V3_2
5907;Accepted-In Progress;03.05.2012-18:53:07;V3_2
5907;Queued-Awaiting Assignment;03.05.2012-18:54:15;Dummy
5907;Accepted-In Progress;03.05.2012-20:31:08;Dummy
5907;Completed-Resolved;03.05.2012-20:32:25;Dummy
5907;Completed-Closed;10.05.2012-23:16:46;Dummy
5908;Accepted-In Progress;03.05.2012-13:56:46;V3_2
5908;Accepted-In Progress;03.05.2012-13:56:56;V3_2
5908;Completed-Resolved;03.05.2012-13:58:05;V3_2
5908;Completed-Closed;10.05.2012-23:17:04;V3_2
5909;Accepted-In Progress;03.05.2012-14:01:51;V3_2
5909;Accepted-In Progress;03.05.2012-14:02:17;V3_2
5909;Queued-Awaiting Assignment;03.05.2012-14:16:16;A2_2
5909;Accepted-In Progress;03.05.2012-14:41:57;A2_2
5909;Queued-Awaiting Assignment;03.05.2012-14:52:31;A2_2
5909;Accepted-In Progress;03.05.2012-15:26:26;A2_2
5909;Queued-Awaiting Assignment;03.05.2012-15:47:03;A2_2
5909;Accepted-In Progress;03.05.2012-15:55:54;A2_2
5909;Queued-Awaiting Assignment;03.05.2012-16:00:04;V3_2
5909;Accepted-In Progress;04.05.2012-10:58:28;V3_2
5909;Accepted-Assigned;04.05.2012-10:58:43;V3_2
5909;Accepted-In Progress;07.05.2012-08:00:15;V3_2
5909;Completed-Resolved;07.05.2012-08:01:22;V3_2
5909;Completed-Closed;14.05.2012-23:20:22;V3_2
5910;Accepted-In Progress;03.05.2012-14:11:25;V3_2
5910;Accepted-In Progress;03.05.2012-14:13:08;V3_2
5910;Completed-In Call;03.05.2012-14:22:14;V3_2
5911;Accepted-In Progress;03.05.2012-14:18:23;V3_2
5911;Accepted-In Progress;03.05.2012-14:19:12;V3_2
5911;Completed-Resolved;03.05.2012-14:33:24;V3_2
5911;Completed-Closed;10.05.2012-23:16:57;V3_2
5912;Accepted-In Progress;03.05.2012-14:17:00;V3_2
5912;Accepted-In Progress;03.05.2012-14:18:01;V3_2
5912;Completed-In Call;03.05.2012-14:18:45;V3_2
5913;Accepted-In Progress;03.05.2012-16:14:01;V3_2
5913;Accepted-In Progress;03.05.2012-16:15:20;V3_2
5913;Completed-In Call;03.05.2012-16:26:10;V3_2
5914;Accepted-In Progress;03.05.2012-14:50:09;V3_2
5914;Accepted-In Progress;03.05.2012-14:50:28;V3_2
5914;Queued-Awaiting Assignment;03.05.2012-14:54:26;V3_2
5914;Accepted-In Progress;03.05.2012-16:49:09;V3_2
5914;Accepted-Wait - User;03.05.2012-16:49:18;V3_2
5914;Queued-Awaiting Assignment;03.05.2012-20:21:28;V3_2
5914;Accepted-In Progress;03.05.2012-20:25:51;V3_2
5914;Accepted-Assigned;03.05.2012-20:26:14;V3_2
5914;Accepted-In Progress;03.05.2012-20:26:54;V3_2
5914;Queued-Awaiting Assignment;03.05.2012-20:27:16;E_10
5914;Accepted-In Progress;03.05.2012-20:49:35;E_10
5914;Accepted-Wait - Implementation;04.05.2012-01:22:29;E_10
5914;Accepted-In Progress;04.05.2012-06:02:57;E_10
5914;Queued-Awaiting Assignment;04.05.2012-06:05:16;V3_2
5914;Accepted-In Progress;04.05.2012-10:57:22;V3_2
5914;Accepted-Wait - User;04.05.2012-11:03:49;V3_2
5914;Queued-Awaiting Assignment;07.05.2012-20:07:42;V3_2
5914;Accepted-In Progress;07.05.2012-20:26:32;V3_2
5914;Completed-Resolved;07.05.2012-20:27:18;V3_2
5914;Completed-Closed;07.05.2012-23:08:07;V3_2
5915;Accepted-In Progress;03.05.2012-14:08:10;V3_2
5915;Accepted-In Progress;03.05.2012-14:08:51;V3_2
5915;Completed-Resolved;03.05.2012-14:10:12;V3_2
5915;Completed-Closed;10.05.2012-23:17:02;V3_2
5916;Accepted-In Progress;03.05.2012-14:10:17;V3_2
5916;Accepted-In Progress;03.05.2012-14:10:29;V3_2
5916;Completed-Resolved;03.05.2012-14:11:50;V3_2
5916;Completed-Closed;10.05.2012-23:17:01;V3_2
5917;Accepted-In Progress;03.05.2012-15:11:59;V3_2
5917;Accepted-In Progress;03.05.2012-15:15:06;V3_2
5917;Accepted-Wait;03.05.2012-15:15:38;V3_2
5917;Completed-Resolved;04.05.2012-12:05:47;V3_2
5917;Completed-Closed;11.05.2012-23:16:32;V3_2
5918;Accepted-In Progress;03.05.2012-14:35:49;A2_1
5918;Accepted-In Progress;03.05.2012-14:38:05;A2_1
5918;Queued-Awaiting Assignment;03.05.2012-14:44:02;E_5
5918;Queued-Awaiting Assignment;03.05.2012-14:44:03;E_5
5918;Accepted-In Progress;03.05.2012-14:53:24;E_5
5918;Accepted-Wait - User;03.05.2012-15:10:06;E_5
5918;Accepted-Assigned;03.05.2012-18:05:07;E_5
5918;Accepted-In Progress;03.05.2012-21:05:25;E_5
5918;Queued-Awaiting Assignment;03.05.2012-21:22:00;E_4
5918;Accepted-In Progress;04.05.2012-02:37:36;E_4
5918;Accepted-Assigned;04.05.2012-02:37:46;E_4
5918;Accepted-In Progress;04.05.2012-10:00:11;E_4
5918;Completed-Resolved;04.05.2012-10:11:43;E_4
5918;Completed-Closed;04.05.2012-23:04:03;E_4
5919;Accepted-In Progress;03.05.2012-14:29:09;A2_3
5919;Accepted-In Progress;03.05.2012-14:32:25;A2_3
5919;Completed-Resolved;08.05.2012-19:32:16;A2_3
5919;Completed-Closed;15.05.2012-23:19:34;A2_3
5920;Accepted-In Progress;03.05.2012-14:35:17;Dummy
5920;Accepted-In Progress;03.05.2012-14:36:12;Dummy
5920;Completed-In Call;03.05.2012-14:36:33;Dummy
5921;Accepted-In Progress;03.05.2012-14:37:36;V3_2
5921;Accepted-In Progress;03.05.2012-14:40:16;V3_2
5921;Completed-In Call;03.05.2012-14:48:30;V3_2
5921;Accepted-In Progress;03.05.2012-15:01:50;V3_2
5921;Completed-Resolved;03.05.2012-15:08:31;V3_2
5921;Completed-Closed;10.05.2012-23:16:51;V3_2
5922;Accepted-In Progress;03.05.2012-14:43:00;V3_2
5922;Accepted-In Progress;03.05.2012-14:44:15;V3_2
5922;Completed-In Call;03.05.2012-15:30:12;V3_2
5923;Accepted-In Progress;03.05.2012-15:07:54;A2_1
5923;Accepted-In Progress;03.05.2012-15:08:33;A2_1
5923;Completed-In Call;03.05.2012-15:14:21;A2_1
5924;Accepted-In Progress;03.05.2012-15:12:41;Dummy
5924;Accepted-In Progress;03.05.2012-15:16:49;Dummy
5924;Accepted-Assigned;03.05.2012-15:17:12;Dummy
5924;Accepted-In Progress;03.05.2012-16:57:07;Dummy
5924;Completed-Resolved;03.05.2012-16:57:17;Dummy
5924;Completed-Closed;10.05.2012-23:16:41;Dummy
5925;Accepted-In Progress;03.05.2012-15:36:51;V3_2
5925;Accepted-In Progress;03.05.2012-15:41:39;V3_2
5925;Completed-In Call;03.05.2012-15:55:02;V3_2
5926;Accepted-In Progress;03.05.2012-15:03:41;V3_2
5926;Accepted-In Progress;03.05.2012-15:04:30;V3_2
5926;Queued-Awaiting Assignment;03.05.2012-15:47:24;V3_2
5926;Accepted-In Progress;03.05.2012-16:41:13;V3_2
5926;Accepted-Assigned;03.05.2012-16:41:32;V3_2
5926;Accepted-In Progress;04.05.2012-13:59:07;V3_2
5926;Accepted-Wait - User;04.05.2012-14:01:29;V3_2
5926;Completed-Resolved;08.05.2012-15:37:33;V3_2
5926;Completed-Closed;08.05.2012-23:08:28;V3_2
5927;Accepted-Wait - User;03.05.2012-15:05:21;V3_2
5927;Accepted-Wait - User;03.05.2012-15:06:16;V3_2
5927;Queued-Awaiting Assignment;03.05.2012-15:23:09;V3_2
5927;Accepted-In Progress;03.05.2012-15:28:12;V3_2
5927;Accepted-Wait - User;03.05.2012-15:29:54;V3_2
5927;Accepted-In Progress;04.05.2012-10:16:23;V3_2
5927;Completed-Resolved;04.05.2012-10:34:52;V3_2
5927;Accepted-In Progress;04.05.2012-11:25:22;V3_2
5927;Completed-Resolved;04.05.2012-11:28:45;V3_2
5927;Completed-Closed;11.05.2012-23:16:33;V3_2
5928;Accepted-In Progress;03.05.2012-15:23:52;E_10
5928;Accepted-In Progress;03.05.2012-15:24:19;E_10
5928;Queued-Awaiting Assignment;03.05.2012-15:26:41;E_10
5928;Accepted-In Progress;03.05.2012-15:28:31;E_10
5928;Accepted-Wait;03.05.2012-15:28:42;E_10
5928;Queued-Awaiting Assignment;03.05.2012-15:47:38;E_10
5928;Accepted-In Progress;03.05.2012-15:50:57;E_10
5928;Accepted-In Progress;03.05.2012-15:53:53;E_10
5928;Queued-Awaiting Assignment;03.05.2012-15:54:21;E_10
5928;Accepted-In Progress;03.05.2012-16:12:37;E_10
5928;Queued-Awaiting Assignment;03.05.2012-16:17:23;E_10
5928;Accepted-In Progress;04.05.2012-06:41:43;E_10
5928;Accepted-Wait;04.05.2012-06:46:45;E_10
5928;Queued-Awaiting Assignment;04.05.2012-06:56:47;E_10
5928;Accepted-In Progress;04.05.2012-07:12:50;E_10
5928;Completed-Resolved;04.05.2012-07:13:46;E_10
5928;Completed-Closed;11.05.2012-23:16:31;E_10
5929;Accepted-In Progress;03.05.2012-14:29:31;V3_2
5929;Accepted-In Progress;03.05.2012-14:39:08;V3_2
5929;Completed-Resolved;03.05.2012-14:41:54;V3_2
5929;Completed-Closed;10.05.2012-23:16:54;V3_2
5930;Accepted-In Progress;03.05.2012-14:21:06;V3_2
5930;Accepted-In Progress;03.05.2012-14:22:11;V3_2
5930;Completed-In Call;03.05.2012-14:31:06;V3_2
5931;Accepted-In Progress;03.05.2012-14:26:45;V3_2
5931;Accepted-In Progress;03.05.2012-14:41:32;V3_2
5931;Queued-Awaiting Assignment;03.05.2012-15:04:57;V3_2
5931;Accepted-In Progress;03.05.2012-15:30:17;V3_2
5931;Completed-Resolved;03.05.2012-15:35:27;V3_2
5931;Completed-Closed;03.05.2012-23:02:44;V3_2
5932;Accepted-In Progress;03.05.2012-14:34:02;V3_2
5932;Accepted-In Progress;03.05.2012-14:35:11;V3_2
5932;Completed-In Call;03.05.2012-14:53:17;V3_2
5933;Accepted-In Progress;03.05.2012-14:35:40;V3_2
5933;Accepted-In Progress;03.05.2012-14:42:21;V3_2
5933;Completed-In Call;03.05.2012-14:45:04;V3_2
5934;Accepted-In Progress;03.05.2012-14:28:49;V3_2
5934;Accepted-In Progress;03.05.2012-14:36:15;V3_2
5934;Completed-In Call;03.05.2012-14:38:19;V3_2
5935;Accepted-In Progress;03.05.2012-14:12:34;V3_2
5935;Accepted-In Progress;03.05.2012-14:14:04;V3_2
5935;Queued-Awaiting Assignment;03.05.2012-14:34:27;V3_2
5935;Accepted-In Progress;03.05.2012-14:34:30;V3_2
5935;Completed-Resolved;03.05.2012-14:34:55;V3_2
5935;Completed-Closed;03.05.2012-23:02:47;V3_2
5936;Accepted-In Progress;03.05.2012-14:21:04;V3_2
5936;Accepted-In Progress;03.05.2012-14:21:07;V3_2
5936;Completed-Resolved;03.05.2012-14:32:59;V3_2
5936;Completed-Closed;10.05.2012-23:16:56;V3_2
5937;Accepted-In Progress;03.05.2012-14:25:30;V3_2
5937;Accepted-In Progress;03.05.2012-14:26:06;V3_2
5937;Completed-In Call;03.05.2012-14:30:03;V3_2
5938;Accepted-In Progress;03.05.2012-14:22:29;V3_2
5938;Accepted-In Progress;03.05.2012-14:23:39;V3_2
5938;Completed-In Call;03.05.2012-14:29:02;V3_2
5939;Accepted-In Progress;03.05.2012-14:27:40;A2_1
5939;Accepted-In Progress;03.05.2012-14:27:54;A2_1
5939;Accepted-Wait - User;03.05.2012-14:33:18;A2_1
5939;Completed-Resolved;04.05.2012-07:14:41;A2_1
5939;Completed-Closed;04.05.2012-23:04:04;A2_1
5940;Accepted-In Progress;03.05.2012-15:26:41;E_5
5940;Accepted-In Progress;03.05.2012-15:27:40;E_5
5940;Queued-Awaiting Assignment;03.05.2012-15:30:51;A2_4
5940;Accepted-In Progress;04.05.2012-09:11:37;A2_4
5940;Completed-Resolved;04.05.2012-09:12:03;A2_4
5940;Completed-Closed;11.05.2012-23:16:31;A2_4
5941;Accepted-In Progress;03.05.2012-14:50:33;V3_2
5941;Accepted-In Progress;03.05.2012-14:51:33;V3_2
5941;Completed-In Call;03.05.2012-14:57:47;V3_2
5942;Accepted-In Progress;03.05.2012-14:50:38;V3_2
5942;Accepted-In Progress;03.05.2012-14:51:37;V3_2
5942;Completed-In Call;03.05.2012-14:58:39;V3_2
5943;Accepted-In Progress;03.05.2012-14:50:26;V3_2
5943;Accepted-In Progress;03.05.2012-14:50:55;V3_2
5943;Queued-Awaiting Assignment;03.05.2012-14:52:12;A2_2
5943;Accepted-In Progress;03.05.2012-15:00:02;A2_2
5943;Completed-Resolved;03.05.2012-15:45:47;A2_2
5943;Completed-Closed;10.05.2012-23:16:46;A2_2
5944;Accepted-In Progress;03.05.2012-15:08:45;V3_2
5944;Accepted-In Progress;03.05.2012-15:09:10;V3_2
5944;Completed-In Call;03.05.2012-15:28:54;V3_2
5945;Accepted-In Progress;03.05.2012-14:47:28;V3_2
5945;Accepted-In Progress;03.05.2012-14:53:32;V3_2
5945;Queued-Awaiting Assignment;03.05.2012-14:56:15;V3_2
5945;Accepted-In Progress;03.05.2012-15:48:20;V3_2
5945;Accepted-In Progress;03.05.2012-15:51:47;V3_2
5945;Queued-Awaiting Assignment;10.05.2012-12:33:03;V3_2
5945;Accepted-In Progress;10.05.2012-12:33:05;V3_2
5945;Completed-Resolved;10.05.2012-12:33:18;V3_2
5945;Completed-Closed;10.05.2012-23:16:47;V3_2
5946;Accepted-In Progress;03.05.2012-14:56:27;V3_2
5946;Accepted-In Progress;03.05.2012-14:56:34;V3_2
5946;Completed-In Call;03.05.2012-14:57:12;V3_2
5947;Accepted-In Progress;03.05.2012-14:57:15;V3_2
5947;Accepted-In Progress;03.05.2012-14:57:17;V3_2
5947;Completed-In Call;03.05.2012-14:57:34;V3_2
5948;Accepted-In Progress;03.05.2012-15:12:48;V3_2
5948;Accepted-In Progress;03.05.2012-15:15:20;V3_2
5948;Queued-Awaiting Assignment;03.05.2012-15:30:12;E_7
5948;Accepted-In Progress;04.05.2012-07:02:49;E_7
5948;Completed-Resolved;07.05.2012-06:18:32;E_7
5948;Completed-Closed;14.05.2012-23:20:18;E_7
5949;Accepted-In Progress;03.05.2012-14:49:06;V3_2
5949;Accepted-In Progress;03.05.2012-14:49:38;V3_2
5949;Completed-In Call;03.05.2012-15:35:10;V3_2
5950;Accepted-In Progress;03.05.2012-14:34:48;A2_4
5950;Accepted-In Progress;03.05.2012-14:35:16;A2_4
5950;Completed-Resolved;03.05.2012-14:45:17;A2_4
5950;Completed-Closed;10.05.2012-23:16:52;A2_4
5951;Accepted-In Progress;03.05.2012-14:54:38;V3_2
5951;Accepted-In Progress;03.05.2012-14:55:39;V3_2
5951;Queued-Awaiting Assignment;03.05.2012-14:56:37;A2_2
5951;Accepted-In Progress;04.05.2012-04:36:02;A2_2
